L1,L2,Max_Patch,MS_SSIM,LPIPS,Category,Label,Split,Filename
0.05301171541213989,0.012118438258767128,0.39043405652046204,0.8310260772705078,0.3802580237388611,toothbrush,0,Train,toothbrush_016.png
0.05056672915816307,0.011440755799412727,0.4374135136604309,0.838718831539154,0.3767029345035553,toothbrush,0,Train,toothbrush_017.png
0.055312078446149826,0.013439463451504707,0.6125503182411194,0.8181771636009216,0.39548954367637634,toothbrush,0,Train,toothbrush_018.png
0.05031738802790642,0.011409563943743706,0.5620716214179993,0.839118480682373,0.376685231924057,toothbrush,0,Train,toothbrush_019.png
0.055751435458660126,0.013179820030927658,0.5485118627548218,0.8268159627914429,0.3924766480922699,toothbrush,0,Train,toothbrush_020.png
0.06072579324245453,0.01590345799922943,0.5265806913375854,0.7929665446281433,0.4008537232875824,toothbrush,0,Train,toothbrush_021.png
0.0627019926905632,0.016878873109817505,0.40868520736694336,0.7814263701438904,0.39670029282569885,toothbrush,0,Train,toothbrush_022.png
0.056783415377140045,0.014292633160948753,0.3880781829357147,0.800909161567688,0.38999176025390625,toothbrush,0,Train,toothbrush_023.png
0.05321712791919708,0.012219473719596863,0.45719170570373535,0.8130156993865967,0.368718683719635,toothbrush,0,Train,toothbrush_024.png
0.058836862444877625,0.015014780685305595,0.37668994069099426,0.8011945486068726,0.4003404974937439,toothbrush,0,Train,toothbrush_025.png
0.05580955743789673,0.014082929119467735,0.4534282684326172,0.8060802221298218,0.38347572088241577,toothbrush,0,Train,toothbrush_026.png
0.05978268384933472,0.015405461192131042,0.46746766567230225,0.7795390486717224,0.3997795879840851,toothbrush,0,Train,toothbrush_027.png
0.05575556308031082,0.013815882615745068,0.3693425953388214,0.8090289831161499,0.37886181473731995,toothbrush,0,Train,toothbrush_028.png
0.05618857592344284,0.013813784345984459,0.41161394119262695,0.8122316598892212,0.3922988176345825,toothbrush,0,Train,toothbrush_029.png
0.05341300368309021,0.012676216661930084,0.4453650712966919,0.8146823644638062,0.3973881006240845,toothbrush,0,Train,toothbrush_030.png
0.06085411459207535,0.01601937785744667,0.4150185286998749,0.7935542464256287,0.39802053570747375,toothbrush,0,Train,toothbrush_031.png
0.058486562222242355,0.015717772766947746,0.5058897733688354,0.8050503730773926,0.38046371936798096,toothbrush,0,Train,toothbrush_032.png
0.058263979852199554,0.014856062829494476,0.4968804121017456,0.7950863838195801,0.390181303024292,toothbrush,0,Train,toothbrush_033.png
0.058708202093839645,0.01473104115575552,0.44218966364860535,0.7960490584373474,0.4019484221935272,toothbrush,0,Train,toothbrush_034.png
0.056337468326091766,0.014081835746765137,0.3418939411640167,0.8048183917999268,0.3981019854545593,toothbrush,0,Train,toothbrush_035.png
0.05800158903002739,0.014392344281077385,0.4008064568042755,0.7917580604553223,0.3946567177772522,toothbrush,0,Train,toothbrush_036.png
0.05474147945642471,0.013384479098021984,0.49376848340034485,0.8114159107208252,0.3772341012954712,toothbrush,0,Train,toothbrush_037.png
0.053741469979286194,0.013025922700762749,0.420236736536026,0.8211869597434998,0.3786006569862366,toothbrush,0,Train,toothbrush_038.png
0.05149458348751068,0.011759115383028984,0.44776827096939087,0.8214448690414429,0.3777279853820801,toothbrush,0,Train,toothbrush_039.png
0.05646810680627823,0.0140190739184618,0.45039400458335876,0.8176755905151367,0.37432825565338135,toothbrush,0,Train,toothbrush_040.png
0.06301712244749069,0.015773478895425797,0.40280798077583313,0.7827398180961609,0.4120864272117615,toothbrush,0,Train,toothbrush_041.png
0.062051624059677124,0.016088824719190598,0.33903104066848755,0.783266007900238,0.41283661127090454,toothbrush,0,Train,toothbrush_042.png
0.060384951531887054,0.01506626047194004,0.40512150526046753,0.7889389991760254,0.41541144251823425,toothbrush,0,Train,toothbrush_043.png
0.06139986962080002,0.01615581288933754,0.40218907594680786,0.7910577654838562,0.4192313253879547,toothbrush,0,Train,toothbrush_044.png
0.06313806027173996,0.01659400574862957,0.4058491885662079,0.7755225896835327,0.42341285943984985,toothbrush,0,Train,toothbrush_045.png
0.0628061294555664,0.016225386410951614,0.4577118754386902,0.7686206102371216,0.43602821230888367,toothbrush,0,Train,toothbrush_046.png
0.06283285468816757,0.016332197934389114,0.3626091778278351,0.7825196981430054,0.4085216224193573,toothbrush,0,Train,toothbrush_047.png
0.059785254299640656,0.015405385755002499,0.3698774576187134,0.795644223690033,0.3947182297706604,toothbrush,0,Train,toothbrush_048.png
0.059368669986724854,0.015401080250740051,0.41228628158569336,0.790317952632904,0.4234830141067505,toothbrush,0,Train,toothbrush_049.png
0.06083418056368828,0.015096093527972698,0.32367974519729614,0.7785800695419312,0.42359474301338196,toothbrush,0,Train,toothbrush_050.png
0.06297585368156433,0.0164162740111351,0.39935484528541565,0.781664252281189,0.40488535165786743,toothbrush,0,Train,toothbrush_051.png
0.06354628503322601,0.015826581045985222,0.4001139998435974,0.7818565368652344,0.41485708951950073,toothbrush,0,Train,toothbrush_052.png
0.06177794933319092,0.015577398240566254,0.40249937772750854,0.7940976619720459,0.41411733627319336,toothbrush,0,Train,toothbrush_053.png
0.0644335150718689,0.017563041299581528,0.43255311250686646,0.776007354259491,0.4212271571159363,toothbrush,0,Train,toothbrush_054.png
0.06265769898891449,0.01588353142142296,0.41471463441848755,0.7798630595207214,0.4219959080219269,toothbrush,0,Train,toothbrush_055.png
0.06157001480460167,0.01614639163017273,0.4202953577041626,0.7893682718276978,0.41567254066467285,toothbrush,0,Train,toothbrush_056.png
0.05882924422621727,0.013995897024869919,0.3105616569519043,0.7906891703605652,0.4161778390407562,toothbrush,0,Train,toothbrush_057.png
0.061793893575668335,0.014679595828056335,0.33756059408187866,0.786765456199646,0.42148202657699585,toothbrush,0,Train,toothbrush_058.png
0.062222715467214584,0.016461210325360298,0.3708467483520508,0.7860257029533386,0.4090743362903595,toothbrush,0,Train,toothbrush_059.png
0.06204497441649437,0.016138482838869095,0.38390591740608215,0.7738896608352661,0.4244846999645233,toothbrush,0,Train,toothbrush_060.png
0.09364423155784607,0.02300097607076168,0.4814767837524414,0.5821839570999146,0.5005692839622498,toothbrush,0,Train,toothbrush_061.png
0.09459014236927032,0.02376343309879303,0.42003780603408813,0.5735923647880554,0.49879026412963867,toothbrush,0,Train,toothbrush_062.png
0.08622376620769501,0.019804302603006363,0.4275355041027069,0.6316590309143066,0.5007971525192261,toothbrush,0,Train,toothbrush_063.png
0.08744852244853973,0.020078813657164574,0.5546445250511169,0.6366701126098633,0.48916083574295044,toothbrush,0,Train,toothbrush_064.png
0.09064045548439026,0.021349085494875908,0.41805317997932434,0.6043649911880493,0.503637433052063,toothbrush,0,Train,toothbrush_065.png
0.09226183593273163,0.022053953260183334,0.43585067987442017,0.6108985543251038,0.505032479763031,toothbrush,0,Train,toothbrush_066.png
0.09356404840946198,0.02168932557106018,0.47385522723197937,0.5904831290245056,0.5111094117164612,toothbrush,0,Train,toothbrush_067.png
0.08929868787527084,0.02234434336423874,0.5057485103607178,0.6226987242698669,0.5011188983917236,toothbrush,0,Train,toothbrush_069.png
0.08844950050115585,0.020741626620292664,0.340138703584671,0.6309937834739685,0.5027197599411011,toothbrush,0,Train,toothbrush_072.png
0.08377678692340851,0.018820498138666153,0.3302009701728821,0.636703372001648,0.5001394748687744,toothbrush,0,Train,toothbrush_074.png
0.08704179525375366,0.01977582648396492,0.4364735782146454,0.6267756223678589,0.4996546506881714,toothbrush,0,Train,toothbrush_075.png
0.08456045389175415,0.019171472638845444,0.4726603031158447,0.6445002555847168,0.5136641263961792,toothbrush,0,Train,toothbrush_086.png
0.08800884336233139,0.02006440982222557,0.3920898735523224,0.6228616237640381,0.4832901656627655,toothbrush,0,Train,toothbrush_088.png
0.09481298178434372,0.02375703863799572,0.444252073764801,0.5787241458892822,0.5164841413497925,toothbrush,0,Train,toothbrush_089.png
0.0911303162574768,0.021256353706121445,0.4000447690486908,0.599705159664154,0.5085375308990479,toothbrush,0,Train,toothbrush_090.png
0.08664612472057343,0.021972965449094772,0.5279635787010193,0.6390533447265625,0.48198747634887695,toothbrush,0,Train,toothbrush_094.png
0.08298257738351822,0.017925169318914413,0.34597593545913696,0.6405084133148193,0.48166799545288086,toothbrush,0,Train,toothbrush_095.png
0.08629709482192993,0.01895408146083355,0.5188906788825989,0.631868302822113,0.48750555515289307,toothbrush,0,Train,toothbrush_096.png
0.08928018808364868,0.021023929119110107,0.3832347095012665,0.6153261065483093,0.5085191130638123,toothbrush,0,Train,toothbrush_097.png
0.09164872765541077,0.022985458374023438,0.4413788616657257,0.6043140292167664,0.5188292264938354,toothbrush,0,Train,toothbrush_105.png
0.09553343057632446,0.023286428302526474,0.3813090920448303,0.5762273669242859,0.5114803314208984,toothbrush,0,Train,toothbrush_107.png
0.09478524327278137,0.02331988513469696,0.47410520911216736,0.5829404592514038,0.5014570355415344,toothbrush,0,Train,toothbrush_108.png
0.08684836328029633,0.020367031916975975,0.4436638653278351,0.6382921934127808,0.4914342761039734,toothbrush,0,Train,toothbrush_110.png
0.09482116997241974,0.023766450583934784,0.44064831733703613,0.5849785208702087,0.5257107615470886,toothbrush,0,Train,toothbrush_111.png
0.08434322476387024,0.019793681800365448,0.4439602494239807,0.6346390247344971,0.49307242035865784,toothbrush,0,Train,toothbrush_115.png
0.08814072608947754,0.0201173797249794,0.32889407873153687,0.6404175758361816,0.5007287859916687,toothbrush,0,Train,toothbrush_116.png
0.09546574205160141,0.02318505570292473,0.4461003541946411,0.5976324677467346,0.4991775453090668,toothbrush,0,Train,toothbrush_117.png
0.09120165556669235,0.021250974386930466,0.35654979944229126,0.6032794117927551,0.49965858459472656,toothbrush,0,Train,toothbrush_118.png
0.08361943066120148,0.01907489076256752,0.34375643730163574,0.6447031497955322,0.4872419238090515,toothbrush,0,Train,toothbrush_119.png
0.08610771596431732,0.02066972106695175,0.36389657855033875,0.6315667629241943,0.493152379989624,toothbrush,0,Train,toothbrush_120.png
0.08888574689626694,0.02174212597310543,0.6433257460594177,0.6205608248710632,0.48297685384750366,toothbrush,0,Train,toothbrush_121.png
0.08642294257879257,0.020333079621195793,0.5016253590583801,0.6286665797233582,0.4832572340965271,toothbrush,0,Train,toothbrush_122.png
0.08643312752246857,0.01950836554169655,0.388796865940094,0.6440672874450684,0.4945409297943115,toothbrush,0,Train,toothbrush_123.png
0.07890050113201141,0.016368897631764412,0.36547255516052246,0.6723521947860718,0.49500107765197754,toothbrush,0,Train,toothbrush_124.png
0.08754100650548935,0.02072099596261978,0.43007639050483704,0.6410876512527466,0.49059176445007324,toothbrush,0,Train,toothbrush_127.png
0.08829514682292938,0.022012922912836075,0.40225690603256226,0.6189984083175659,0.4834420084953308,toothbrush,0,Train,toothbrush_129.png
0.08586344122886658,0.02108772099018097,0.4507380723953247,0.6298345923423767,0.48579975962638855,toothbrush,0,Train,toothbrush_130.png
0.09213155508041382,0.023848693817853928,0.44506075978279114,0.6008996367454529,0.5109966397285461,toothbrush,0,Train,toothbrush_136.png
0.09116578102111816,0.02311680093407631,0.44916215538978577,0.617160439491272,0.4987359642982483,toothbrush,0,Train,toothbrush_137.png
0.08620541542768478,0.020339101552963257,0.568952739238739,0.6205297708511353,0.48972439765930176,toothbrush,0,Train,toothbrush_138.png
0.09279990196228027,0.02233266457915306,0.4756144881248474,0.5964884161949158,0.5098243951797485,toothbrush,0,Train,toothbrush_139.png
0.09488464891910553,0.022796984761953354,0.4848712980747223,0.5785881280899048,0.5048156976699829,toothbrush,0,Train,toothbrush_141.png
0.08992638438940048,0.020319581031799316,0.4969539940357208,0.6010090112686157,0.5048878192901611,toothbrush,0,Train,toothbrush_142.png
0.08649396896362305,0.018668053671717644,0.49411988258361816,0.6378277540206909,0.4969092011451721,toothbrush,0,Train,toothbrush_147.png
0.08440344035625458,0.020418604835867882,0.6759798526763916,0.6410797834396362,0.48667556047439575,toothbrush,0,Train,toothbrush_152.png
0.09603112190961838,0.024206288158893585,0.40824374556541443,0.5886878967285156,0.504842221736908,toothbrush,0,Train,toothbrush_154.png
0.0968749150633812,0.025005025789141655,0.49835050106048584,0.5600749254226685,0.5151787996292114,toothbrush,0,Train,toothbrush_158.png
0.09201429784297943,0.021818771958351135,0.4584088623523712,0.5968000292778015,0.5057729482650757,toothbrush,0,Train,toothbrush_159.png
0.0950208455324173,0.023779740557074547,0.49585917592048645,0.5900773406028748,0.5083645582199097,toothbrush,0,Train,toothbrush_160.png
0.09118863940238953,0.022720811888575554,0.4673917591571808,0.6195858716964722,0.49769335985183716,toothbrush,0,Train,toothbrush_161.png
0.0915520116686821,0.022350063547492027,0.46512410044670105,0.6167972683906555,0.4929576814174652,toothbrush,0,Train,toothbrush_162.png
0.08084708452224731,0.0175262913107872,0.5662488341331482,0.6551578044891357,0.48836296796798706,toothbrush,0,Train,toothbrush_165.png
0.0814945250749588,0.01735142432153225,0.35773777961730957,0.6522151231765747,0.47823819518089294,toothbrush,0,Train,toothbrush_166.png
0.08361469209194183,0.019010936841368675,0.4191605746746063,0.6442978382110596,0.48929840326309204,toothbrush,0,Train,toothbrush_167.png
0.08540453016757965,0.019749660044908524,0.3108198344707489,0.6296297311782837,0.5028691291809082,toothbrush,0,Train,toothbrush_168.png
0.08743683993816376,0.021229203790426254,0.43007054924964905,0.6290223002433777,0.5039994716644287,toothbrush,0,Train,toothbrush_169.png
0.09478674829006195,0.022974839434027672,0.4724579453468323,0.5853442549705505,0.5197061896324158,toothbrush,0,Train,toothbrush_171.png
0.09591405838727951,0.02481435239315033,0.48866620659828186,0.5883597731590271,0.5130954384803772,toothbrush,0,Train,toothbrush_172.png
0.09350383281707764,0.0240942295640707,0.5113208889961243,0.6076200008392334,0.5208837985992432,toothbrush,0,Train,toothbrush_173.png
0.09442805498838425,0.02399119734764099,0.42669349908828735,0.602207362651825,0.5141161680221558,toothbrush,0,Train,toothbrush_174.png
0.08730988204479218,0.021344687789678574,0.5676149129867554,0.6313840746879578,0.5080217719078064,toothbrush,0,Train,toothbrush_181.png
0.08712127059698105,0.02068602852523327,0.42370912432670593,0.6190921068191528,0.49593010544776917,toothbrush,0,Train,toothbrush_182.png
0.09173709154129028,0.02303442358970642,0.512492299079895,0.5968858003616333,0.5007762908935547,toothbrush,0,Train,toothbrush_183.png
0.08283541351556778,0.01808050461113453,0.4721626341342926,0.6376386880874634,0.48318129777908325,toothbrush,0,Train,toothbrush_187.png
0.08266109228134155,0.01776064559817314,0.5104697346687317,0.6379079818725586,0.5000529885292053,toothbrush,0,Train,toothbrush_188.png
0.08643916249275208,0.020700747147202492,0.6279866099357605,0.6255797147750854,0.501440167427063,toothbrush,0,Train,toothbrush_189.png
0.08448649942874908,0.01994146779179573,0.6167956590652466,0.6595718860626221,0.4806038737297058,toothbrush,0,Train,toothbrush_191.png
0.08533859252929688,0.019104182720184326,0.43459460139274597,0.6409868001937866,0.49212461709976196,toothbrush,0,Train,toothbrush_192.png
0.08779339492321014,0.02118852734565735,0.3527332842350006,0.6287720203399658,0.496324747800827,toothbrush,0,Train,toothbrush_205.png
0.0858709067106247,0.02028852328658104,0.4774956703186035,0.6453328132629395,0.4943777620792389,toothbrush,0,Train,toothbrush_206.png
0.08514527976512909,0.018984347581863403,0.4334123730659485,0.6407768726348877,0.49170634150505066,toothbrush,0,Train,toothbrush_207.png
0.08592620491981506,0.018873151391744614,0.4250687062740326,0.6304527521133423,0.5086531639099121,toothbrush,0,Train,toothbrush_208.png
0.08996500819921494,0.021300947293639183,0.4442724883556366,0.6036814451217651,0.506947934627533,toothbrush,0,Train,toothbrush_211.png
0.09089230746030807,0.02258266508579254,0.4716252088546753,0.6226270794868469,0.5053543448448181,toothbrush,0,Train,toothbrush_213.png
0.09225060045719147,0.022381898015737534,0.43754011392593384,0.6153712272644043,0.5121355056762695,toothbrush,0,Train,toothbrush_214.png
0.09089013934135437,0.022486194968223572,0.5484973192214966,0.6105595827102661,0.5061179995536804,toothbrush,0,Train,toothbrush_215.png
0.09016072750091553,0.022509364411234856,0.47125527262687683,0.6255140900611877,0.4884936809539795,toothbrush,0,Train,toothbrush_216.png
0.09731375426054001,0.023662235587835312,0.38950809836387634,0.5811575055122375,0.5214204788208008,toothbrush,0,Train,toothbrush_217.png
0.09190856665372849,0.022725865244865417,0.40261393785476685,0.6084935069084167,0.5148060321807861,toothbrush,0,Train,toothbrush_220.png
0.09604828804731369,0.02393658272922039,0.3978773355484009,0.5911357998847961,0.5168310403823853,toothbrush,0,Train,toothbrush_222.png
0.08682838082313538,0.02102760784327984,0.4210399389266968,0.6271048784255981,0.5091404914855957,toothbrush,0,Train,toothbrush_226.png
0.0880763977766037,0.02167767845094204,0.4432063102722168,0.5981706380844116,0.5046831369400024,toothbrush,0,Train,toothbrush_227.png
0.08941406011581421,0.022164463996887207,0.5829076170921326,0.6155813932418823,0.5070852041244507,toothbrush,0,Train,toothbrush_228.png
0.09439641237258911,0.02392706833779812,0.4076140224933624,0.5889332294464111,0.4849358797073364,toothbrush,0,Train,toothbrush_229.png
0.09554217755794525,0.023628834635019302,0.5009350776672363,0.5871942043304443,0.5176953077316284,toothbrush,0,Train,toothbrush_238.png
0.08726394176483154,0.02019662782549858,0.5645813941955566,0.6236461400985718,0.5005329847335815,toothbrush,0,Train,toothbrush_239.png
0.09143577516078949,0.02304260991513729,0.43298041820526123,0.6137871146202087,0.49827665090560913,toothbrush,0,Train,toothbrush_240.png
0.0912623256444931,0.022623740136623383,0.5556227564811707,0.616865336894989,0.5133379697799683,toothbrush,0,Train,toothbrush_241.png
0.10119950771331787,0.025986120104789734,0.4346434473991394,0.5542124509811401,0.5299258232116699,toothbrush,0,Train,toothbrush_246.png
0.09208112210035324,0.021528130397200584,0.3980339765548706,0.5979732275009155,0.4973757863044739,toothbrush,0,Train,toothbrush_248.png
0.08484260737895966,0.018452471122145653,0.3552667498588562,0.6365846991539001,0.49302563071250916,toothbrush,0,Train,toothbrush_249.png
0.08341462910175323,0.018975935876369476,0.5640808343887329,0.6476268172264099,0.48912981152534485,toothbrush,0,Train,toothbrush_251.png
0.09494999051094055,0.02355511114001274,0.5880729556083679,0.6059231162071228,0.5134872198104858,toothbrush,0,Train,toothbrush_253.png
0.09369441121816635,0.023922830820083618,0.4967364966869354,0.6018294095993042,0.501752495765686,toothbrush,0,Train,toothbrush_254.png
0.08105795830488205,0.017442263662815094,0.4907079041004181,0.6504238247871399,0.485923707485199,toothbrush,0,Train,toothbrush_260.png
0.08797874301671982,0.021351283416152,0.4188249707221985,0.6395522952079773,0.4771110713481903,toothbrush,0,Train,toothbrush_261.png
0.0894353836774826,0.02303282916545868,0.5275695323944092,0.6121469736099243,0.49636802077293396,toothbrush,0,Train,toothbrush_262.png
0.08643876016139984,0.02038782276213169,0.5513561367988586,0.6336483359336853,0.5040803551673889,toothbrush,0,Train,toothbrush_263.png
0.08553310483694077,0.019683200865983963,0.5380695462226868,0.626736044883728,0.487712562084198,toothbrush,0,Train,toothbrush_264.png
0.09000339359045029,0.021771138533949852,0.6245354413986206,0.6098521947860718,0.4995008111000061,toothbrush,0,Train,toothbrush_266.png
0.08763404935598373,0.020131735131144524,0.33570757508277893,0.6355446577072144,0.4940701723098755,toothbrush,0,Train,toothbrush_269.png
0.08391907066106796,0.01865435764193535,0.3373160660266876,0.6404105424880981,0.5001159906387329,toothbrush,0,Train,toothbrush_270.png
0.08226598799228668,0.018673036247491837,0.406891405582428,0.6439416408538818,0.48420774936676025,toothbrush,0,Train,toothbrush_275.png
0.08585411310195923,0.019601115956902504,0.3889268636703491,0.6216343641281128,0.4997578561306,toothbrush,0,Train,toothbrush_276.png
0.0788261741399765,0.016091203317046165,0.5609885454177856,0.6546105742454529,0.4875967502593994,toothbrush,0,Train,toothbrush_278.png
0.09462854266166687,0.023878592997789383,0.5014682412147522,0.5867238640785217,0.5271862745285034,toothbrush,0,Train,toothbrush_279.png
0.08853103965520859,0.020039260387420654,0.3942268490791321,0.6373746395111084,0.49469122290611267,toothbrush,0,Train,toothbrush_282.png
0.08626949787139893,0.019283147528767586,0.4952378571033478,0.6132952570915222,0.5038696527481079,toothbrush,0,Train,toothbrush_288.png
0.09135395288467407,0.022934265434741974,0.5324933528900146,0.6073976755142212,0.5279896259307861,toothbrush,0,Train,toothbrush_289.png
0.09408555924892426,0.024446021765470505,0.49535107612609863,0.6063262820243835,0.5088490843772888,toothbrush,0,Train,toothbrush_290.png
0.09012037515640259,0.022064775228500366,0.5503899455070496,0.6013955473899841,0.47902217507362366,toothbrush,0,Train,toothbrush_294.png
0.08664347976446152,0.021050184965133667,0.41986536979675293,0.6257295608520508,0.4992155134677887,toothbrush,0,Train,toothbrush_295.png
0.08701886981725693,0.01938120275735855,0.4616110324859619,0.6224952936172485,0.49422523379325867,toothbrush,0,Train,toothbrush_296.png
0.08447199314832687,0.01927020773291588,0.4304063618183136,0.6543256044387817,0.4760417938232422,toothbrush,0,Train,toothbrush_297.png
0.08054588735103607,0.01734764873981476,0.4771886467933655,0.668423056602478,0.47007036209106445,toothbrush,0,Train,toothbrush_299.png
0.08350219577550888,0.01808667555451393,0.3562568128108978,0.6527271270751953,0.48962172865867615,toothbrush,0,Train,toothbrush_300.png
0.08228160440921783,0.01699690707027912,0.46012192964553833,0.6490943431854248,0.506301999092102,toothbrush,0,Train,toothbrush_301.png
0.08578456938266754,0.02026931755244732,0.48424968123435974,0.6413676142692566,0.4940131604671478,toothbrush,0,Train,toothbrush_302.png
0.0865788459777832,0.020233480259776115,0.42423495650291443,0.6322271823883057,0.5061612725257874,toothbrush,0,Train,toothbrush_304.png
0.08142968267202377,0.017583992332220078,0.431693971157074,0.6350349187850952,0.4915221333503723,toothbrush,0,Train,toothbrush_306.png
0.09447216242551804,0.023315489292144775,0.43525010347366333,0.5878474116325378,0.5093265175819397,toothbrush,0,Train,toothbrush_308.png
0.08902150392532349,0.021560631692409515,0.41014769673347473,0.6231390237808228,0.4919341802597046,toothbrush,0,Train,toothbrush_309.png
0.09132237732410431,0.022525135427713394,0.5271217226982117,0.6144523620605469,0.4934920072555542,toothbrush,0,Train,toothbrush_310.png
0.08968232572078705,0.021081022918224335,0.460554301738739,0.630955696105957,0.4877925217151642,toothbrush,0,Train,toothbrush_317.png
0.0822395384311676,0.018768785521388054,0.41350257396698,0.6457513570785522,0.4925938546657562,toothbrush,0,Train,toothbrush_319.png
0.08135850727558136,0.017940640449523926,0.371717244386673,0.6524015665054321,0.49020424485206604,toothbrush,0,Train,toothbrush_320.png
0.09477498382329941,0.023365352302789688,0.40367573499679565,0.6065360903739929,0.5028651356697083,toothbrush,0,Train,toothbrush_321.png
0.09560221433639526,0.024351324886083603,0.488870769739151,0.5846025347709656,0.5172595977783203,toothbrush,0,Train,toothbrush_322.png
0.09427853673696518,0.024034369736909866,0.42109745740890503,0.6092100143432617,0.5013737082481384,toothbrush,0,Train,toothbrush_323.png
0.09502419829368591,0.022478587925434113,0.3871175944805145,0.5954398512840271,0.5055996775627136,toothbrush,0,Train,toothbrush_324.png
0.0930250734090805,0.02313285693526268,0.4796794652938843,0.6178378462791443,0.5037046074867249,toothbrush,0,Train,toothbrush_327.png
0.09050995111465454,0.02240622416138649,0.447073370218277,0.6156715750694275,0.502495527267456,toothbrush,0,Train,toothbrush_328.png
0.09407979249954224,0.022352632135152817,0.3507131040096283,0.5927575826644897,0.5259860754013062,toothbrush,0,Train,toothbrush_330.png
0.08003048598766327,0.01658216118812561,0.43141210079193115,0.6633681654930115,0.4916408658027649,toothbrush,0,Train,toothbrush_331.png
0.0812605693936348,0.018537461757659912,0.4366493225097656,0.6478085517883301,0.47699737548828125,toothbrush,0,Train,toothbrush_332.png
0.0810205340385437,0.017147623002529144,0.3732762634754181,0.655354917049408,0.4739586114883423,toothbrush,0,Train,toothbrush_343.png
0.08632698655128479,0.01972884312272072,0.423491895198822,0.6501532793045044,0.4897474944591522,toothbrush,0,Train,toothbrush_344.png
0.0893319696187973,0.0229109488427639,0.615494430065155,0.631171703338623,0.49110695719718933,toothbrush,0,Train,toothbrush_346.png
0.08857064694166183,0.02145782671868801,0.5723708868026733,0.6223003268241882,0.5072484612464905,toothbrush,0,Train,toothbrush_348.png
0.08580344170331955,0.020406274124979973,0.5067538619041443,0.6422256827354431,0.4972071647644043,toothbrush,0,Train,toothbrush_351.png
0.09246670454740524,0.022014640271663666,0.44049572944641113,0.5979669094085693,0.49759095907211304,toothbrush,0,Train,toothbrush_356.png
0.0882689356803894,0.021926987916231155,0.45159652829170227,0.6313576102256775,0.48831456899642944,toothbrush,0,Train,toothbrush_359.png
0.08602368086576462,0.021137094125151634,0.44026318192481995,0.625506579875946,0.49154478311538696,toothbrush,0,Train,toothbrush_369.png
0.08477608859539032,0.0207359679043293,0.5625280737876892,0.6249701976776123,0.48309507966041565,toothbrush,0,Train,toothbrush_370.png
0.08375495672225952,0.018605921417474747,0.3427116572856903,0.6464550495147705,0.495654821395874,toothbrush,0,Train,toothbrush_371.png
0.08640599250793457,0.019721396267414093,0.40157100558280945,0.6187078952789307,0.5158302187919617,toothbrush,0,Train,toothbrush_372.png
0.09179981797933578,0.022881364449858665,0.41213756799697876,0.6104955077171326,0.4894218444824219,toothbrush,0,Train,toothbrush_373.png
0.08881360292434692,0.020716752856969833,0.4233262836933136,0.6200402975082397,0.49444642663002014,toothbrush,0,Train,toothbrush_374.png
0.07495474070310593,0.01445076521486044,0.4354593753814697,0.6754388809204102,0.46224600076675415,toothbrush,0,Train,toothbrush_376.png
0.08978381007909775,0.02235010266304016,0.5540911555290222,0.6272222399711609,0.48472532629966736,toothbrush,0,Train,toothbrush_377.png
0.08814005553722382,0.02075999043881893,0.3803864121437073,0.6242560744285583,0.4955363869667053,toothbrush,0,Train,toothbrush_378.png
