Category,Technique_Used,Strength,Guidance,L1,L2,MS_SSIM,LPIPS,Max_Patch,Label
bottle,OFT_UNet,0.35,5.5,0.021200096234679222,0.001303529366850853,0.9371328353881836,0.1252596527338028,0.16916526854038239,1
bottle,OFT_UNet,0.35,5.5,0.022119393572211266,0.0012515708804130554,0.913801372051239,0.1468312293291092,0.06044108420610428,1
bottle,OFT_UNet,0.35,5.5,0.02239491604268551,0.001369041739962995,0.9294081926345825,0.12534818053245544,0.0774574875831604,1
bottle,OFT_UNet,0.35,5.5,0.02324071153998375,0.0017154430970549583,0.9274859428405762,0.13376310467720032,0.1441308856010437,1
bottle,OFT_UNet,0.35,5.5,0.021362122148275375,0.001308088074438274,0.9323167204856873,0.12756387889385223,0.09724947810173035,1
bottle,OFT_UNet,0.35,5.5,0.024044668301939964,0.001810804009437561,0.9136550426483154,0.14911572635173798,0.10678253322839737,1
bottle,OFT_UNet,0.35,5.5,0.021472465246915817,0.001279122894629836,0.9262155294418335,0.12663881480693817,0.11812157928943634,1
bottle,OFT_UNet,0.35,5.5,0.020766839385032654,0.0012148648966103792,0.9331079721450806,0.11757711321115494,0.1183142215013504,1
bottle,OFT_UNet,0.35,5.5,0.02158672735095024,0.001190365757793188,0.9249058961868286,0.1442679464817047,0.07390320301055908,1
bottle,OFT_UNet,0.35,5.5,0.02087336592376232,0.001221156446263194,0.9318320751190186,0.12810932099819183,0.09438328444957733,1
bottle,OFT_UNet,0.35,5.5,0.023114293813705444,0.0015819119289517403,0.9281343817710876,0.13375501334667206,0.0818391740322113,1
bottle,OFT_UNet,0.35,5.5,0.023623421788215637,0.0018727699061855674,0.9239541888237,0.14024551212787628,0.11669349670410156,1
bottle,OFT_UNet,0.35,5.5,0.021409720182418823,0.001404391136020422,0.9205721616744995,0.13376620411872864,0.1540428251028061,1
bottle,OFT_UNet,0.35,5.5,0.023497015237808228,0.001703756395727396,0.9120089411735535,0.14222915470600128,0.14432279765605927,1
bottle,OFT_UNet,0.35,5.5,0.022444745525717735,0.0014930504839867353,0.9316549301147461,0.12621992826461792,0.15125112235546112,1
bottle,OFT_UNet,0.35,5.5,0.019675511866807938,0.0008308053947985172,0.9324371814727783,0.1365886628627777,0.062881700694561,1
bottle,OFT_UNet,0.35,5.5,0.020553600043058395,0.00091917923418805,0.9240915775299072,0.13225559890270233,0.0550953708589077,1
bottle,OFT_UNet,0.35,5.5,0.020837627351284027,0.0010298382258042693,0.9360997080802917,0.12532225251197815,0.0653403177857399,1
bottle,OFT_UNet,0.35,5.5,0.02116325870156288,0.001172263058833778,0.9317969083786011,0.12862060964107513,0.08479452133178711,1
bottle,OFT_UNet,0.35,5.5,0.020747490227222443,0.0010204254649579525,0.9403632879257202,0.1260877400636673,0.031252503395080566,1
bottle,OFT_UNet,0.35,5.5,0.023845098912715912,0.001349169760942459,0.9113938212394714,0.14468248188495636,0.05072944983839989,1
bottle,OFT_UNet,0.35,5.5,0.024512719362974167,0.0013947440311312675,0.90022873878479,0.14590325951576233,0.06088443845510483,1
bottle,OFT_UNet,0.35,5.5,0.024127796292304993,0.0016885166987776756,0.9200314283370972,0.15001180768013,0.08827900141477585,1
bottle,OFT_UNet,0.35,5.5,0.022563189268112183,0.0010179553646594286,0.8886410593986511,0.1459725946187973,0.08746733516454697,1
bottle,OFT_UNet,0.35,5.5,0.02121794782578945,0.0010425378568470478,0.9183362722396851,0.13988444209098816,0.0681443139910698,1
bottle,OFT_UNet,0.35,5.5,0.023159226402640343,0.001102834357880056,0.9125296473503113,0.13454324007034302,0.049453940242528915,1
bottle,OFT_UNet,0.35,5.5,0.022899869829416275,0.0011740250047296286,0.9154706001281738,0.1408694088459015,0.08793481439352036,1
bottle,OFT_UNet,0.35,5.5,0.022741954773664474,0.0011547311441972852,0.9064752459526062,0.14028751850128174,0.060703445225954056,1
bottle,OFT_UNet,0.35,5.5,0.0214358102530241,0.0010359532898291945,0.9300776720046997,0.13732145726680756,0.03900427743792534,1
bottle,OFT_UNet,0.35,5.5,0.02190307155251503,0.0013092196313664317,0.9304906725883484,0.13325156271457672,0.12941016256809235,1
bottle,OFT_UNet,0.35,5.5,0.02234077826142311,0.001133916899561882,0.9119093418121338,0.13873662054538727,0.0655229315161705,1
bottle,OFT_UNet,0.35,5.5,0.02252274751663208,0.0012452995870262384,0.9147068858146667,0.14380453526973724,0.048988621681928635,1
bottle,OFT_UNet,0.35,5.5,0.02367754839360714,0.0015190672129392624,0.9079744219779968,0.15975071489810944,0.14484494924545288,1
bottle,OFT_UNet,0.35,5.5,0.021755626425147057,0.0014089001342654228,0.9403387904167175,0.12720246613025665,0.09707769751548767,1
bottle,OFT_UNet,0.35,5.5,0.02141088992357254,0.0011617484269663692,0.9343315958976746,0.1259356141090393,0.0668012723326683,1
bottle,OFT_UNet,0.35,5.5,0.02297811210155487,0.0012111109681427479,0.9071091413497925,0.146439328789711,0.06221373379230499,1
bottle,OFT_UNet,0.35,5.5,0.020916908979415894,0.0011307684471830726,0.9415790438652039,0.11817949265241623,0.07079096883535385,0
bottle,OFT_UNet,0.35,5.5,0.019906092435121536,0.0009675297769717872,0.9476386308670044,0.11656869947910309,0.04721560701727867,0
bottle,OFT_UNet,0.35,5.5,0.0224619060754776,0.001311718369834125,0.9352778792381287,0.12056944519281387,0.06240976229310036,0
bottle,OFT_UNet,0.35,5.5,0.020261209458112717,0.0010862004710361362,0.9462482333183289,0.11408589780330658,0.10249577462673187,0
bottle,OFT_UNet,0.35,5.5,0.01990819349884987,0.0009521542815491557,0.9451612234115601,0.11689213663339615,0.05265810340642929,0
bottle,OFT_UNet,0.35,5.5,0.020121576264500618,0.0010145761771127582,0.9426907300949097,0.1211492121219635,0.04847751557826996,0
bottle,OFT_UNet,0.35,5.5,0.021472901105880737,0.0012091605458408594,0.934787929058075,0.11932247877120972,0.09917265176773071,0
bottle,OFT_UNet,0.35,5.5,0.021795909851789474,0.0011370331048965454,0.9340924620628357,0.11808110773563385,0.05378959700465202,0
bottle,OFT_UNet,0.35,5.5,0.02069890685379505,0.0011297808960080147,0.9469873905181885,0.11315423250198364,0.08172503858804703,0
bottle,OFT_UNet,0.35,5.5,0.020350351929664612,0.0009742433903738856,0.9448826313018799,0.12402351200580597,0.03915001079440117,0
bottle,OFT_UNet,0.35,5.5,0.0211111418902874,0.0011292558629065752,0.9380992650985718,0.12036238610744476,0.0857190489768982,0
bottle,OFT_UNet,0.35,5.5,0.021241381764411926,0.0011674503330141306,0.9386453032493591,0.11870986968278885,0.06310296803712845,0
bottle,OFT_UNet,0.35,5.5,0.021576283499598503,0.0011425449047237635,0.931239128112793,0.13000072538852692,0.040744319558143616,0
bottle,OFT_UNet,0.35,5.5,0.020675763487815857,0.0010352591052651405,0.9419775009155273,0.12210158258676529,0.04999108612537384,0
bottle,OFT_UNet,0.35,5.5,0.021889105439186096,0.001186224864795804,0.93856281042099,0.11898969113826752,0.03787064552307129,0
bottle,OFT_UNet,0.35,5.5,0.02096547745168209,0.0010430394904688,0.935161292552948,0.12414106726646423,0.06373923271894455,0
bottle,OFT_UNet,0.35,5.5,0.02056117355823517,0.0010663027642294765,0.9422589540481567,0.1211804524064064,0.05779214948415756,0
bottle,OFT_UNet,0.35,5.5,0.020531106740236282,0.0010731035144999623,0.943710446357727,0.11830203235149384,0.08838637173175812,0
bottle,OFT_UNet,0.35,5.5,0.020002393051981926,0.0009153777500614524,0.9397372007369995,0.1256130337715149,0.050753846764564514,0
bottle,OFT_UNet,0.35,5.5,0.022636111825704575,0.0012352755293250084,0.9375734329223633,0.11948271095752716,0.06170367822051048,0
bottle,OFT_UNet,0.35,6.5,0.0247021596878767,0.0015814867801964283,0.8935637474060059,0.1733226180076599,0.04943693429231644,1
bottle,OFT_UNet,0.35,6.5,0.023801133036613464,0.001729643321596086,0.896518349647522,0.16584983468055725,0.1820743978023529,1
bottle,OFT_UNet,0.35,6.5,0.02403513714671135,0.0014229657826945186,0.8842395544052124,0.17914611101150513,0.07230618596076965,1
bottle,OFT_UNet,0.35,6.5,0.02385055087506771,0.0013974955072626472,0.8939154148101807,0.20846854150295258,0.044112514704465866,1
bottle,OFT_UNet,0.35,6.5,0.023941194638609886,0.0019049535039812326,0.9150930643081665,0.14068347215652466,0.09429783374071121,1
bottle,OFT_UNet,0.35,6.5,0.023867011070251465,0.0016173198819160461,0.9159505367279053,0.14282821118831635,0.10422511398792267,1
bottle,OFT_UNet,0.35,6.5,0.024157902225852013,0.0015964831691235304,0.8986079692840576,0.1817423552274704,0.08171424269676208,1
bottle,OFT_UNet,0.35,6.5,0.022843610495328903,0.001312152249738574,0.9009105563163757,0.1797303557395935,0.06988580524921417,1
bottle,OFT_UNet,0.35,6.5,0.023993752896785736,0.0016101463697850704,0.9102941751480103,0.16533735394477844,0.12607555091381073,1
bottle,OFT_UNet,0.35,6.5,0.023019319400191307,0.0013992029707878828,0.9070148468017578,0.1480327844619751,0.10831145197153091,1
bottle,OFT_UNet,0.35,6.5,0.022286608815193176,0.0012950480449944735,0.908852219581604,0.16146856546401978,0.14107665419578552,1
bottle,OFT_UNet,0.35,6.5,0.02376055344939232,0.0017764472868293524,0.9048304557800293,0.14344210922718048,0.286713182926178,1
bottle,OFT_UNet,0.35,6.5,0.0231596902012825,0.001553395646624267,0.9139981269836426,0.15501323342323303,0.09662365913391113,1
bottle,OFT_UNet,0.35,6.5,0.02574068307876587,0.0017932396149262786,0.8759969472885132,0.17540840804576874,0.06749846041202545,1
bottle,OFT_UNet,0.35,6.5,0.022543679922819138,0.001562486169859767,0.9233353137969971,0.1398337036371231,0.23983134329319,1
bottle,OFT_UNet,0.35,6.5,0.023224255070090294,0.0014748325338587165,0.9137076735496521,0.15146273374557495,0.10192999988794327,1
bottle,OFT_UNet,0.35,6.5,0.024944540113210678,0.001710185082629323,0.894723117351532,0.17632852494716644,0.08252570033073425,1
bottle,OFT_UNet,0.35,6.5,0.023630481213331223,0.0016711633652448654,0.9020883440971375,0.1718839704990387,0.09118659794330597,1
bottle,OFT_UNet,0.35,6.5,0.025689726695418358,0.0019297967664897442,0.8956202268600464,0.17638464272022247,0.08278968185186386,1
bottle,OFT_UNet,0.35,6.5,0.024722089990973473,0.0016511210706084967,0.8899447321891785,0.17627111077308655,0.08503954112529755,1
bottle,OFT_UNet,0.35,6.5,0.022158747538924217,0.0014359107008203864,0.9267996549606323,0.12882055342197418,0.15011264383792877,1
bottle,OFT_UNet,0.35,6.5,0.024399852380156517,0.001918054069392383,0.915675163269043,0.13755373656749725,0.17595864832401276,1
bottle,OFT_UNet,0.35,6.5,0.025538384914398193,0.0020494693890213966,0.9085440635681152,0.1475871503353119,0.15300597250461578,1
bottle,OFT_UNet,0.35,6.5,0.02484486997127533,0.0019417805597186089,0.9092957377433777,0.14541906118392944,0.1530207246541977,1
bottle,OFT_UNet,0.35,6.5,0.0244040098041296,0.0019838218577206135,0.9207648038864136,0.14118090271949768,0.09622836112976074,1
bottle,OFT_UNet,0.35,6.5,0.021408334374427795,0.001280438038520515,0.9184867739677429,0.14011439681053162,0.08762162923812866,1
bottle,OFT_UNet,0.35,6.5,0.022968735545873642,0.0014712910633534193,0.9255017042160034,0.14213472604751587,0.10100989788770676,1
bottle,OFT_UNet,0.35,6.5,0.022025883197784424,0.001418574946001172,0.9323067665100098,0.13122940063476562,0.18057918548583984,1
bottle,OFT_UNet,0.35,6.5,0.022804107517004013,0.00132805947214365,0.9085254669189453,0.15074852108955383,0.06087495759129524,1
bottle,OFT_UNet,0.35,6.5,0.023251011967658997,0.0014897201908752322,0.9243757128715515,0.1298064887523651,0.08576153218746185,1
bottle,OFT_UNet,0.35,6.5,0.02428947016596794,0.00187975715380162,0.9214134216308594,0.13862988352775574,0.16019579768180847,1
bottle,OFT_UNet,0.35,6.5,0.02237449586391449,0.0014851081650704145,0.9247741103172302,0.1331227570772171,0.1007930114865303,1
bottle,OFT_UNet,0.35,6.5,0.024740707129240036,0.0019070745911449194,0.9088151454925537,0.15268929302692413,0.10742849111557007,1
bottle,OFT_UNet,0.35,6.5,0.022365689277648926,0.0013918116455897689,0.9212560653686523,0.129832461476326,0.12119989097118378,1
bottle,OFT_UNet,0.35,6.5,0.021444713696837425,0.0013153369072824717,0.9284377098083496,0.12110387533903122,0.12281163781881332,1
bottle,OFT_UNet,0.35,6.5,0.022268302738666534,0.0012728392612189054,0.9196890592575073,0.14836585521697998,0.07440852373838425,1
bottle,OFT_UNet,0.35,6.5,0.021809164434671402,0.0013674974907189608,0.9254558086395264,0.13292360305786133,0.114590123295784,1
bottle,OFT_UNet,0.35,6.5,0.02406591735780239,0.0017222545575350523,0.9229440689086914,0.13721753656864166,0.08434823155403137,1
bottle,OFT_UNet,0.35,6.5,0.024358268827199936,0.00199249479919672,0.9199330806732178,0.14376121759414673,0.11306094378232956,1
bottle,OFT_UNet,0.35,6.5,0.022043853998184204,0.00149508414324373,0.9161027669906616,0.1372860074043274,0.1827702522277832,1
bottle,OFT_UNet,0.35,6.5,0.02437114343047142,0.0018380486872047186,0.9065560698509216,0.14563515782356262,0.14097358286380768,1
bottle,OFT_UNet,0.35,6.5,0.023452982306480408,0.001652884646318853,0.9246300458908081,0.1331058144569397,0.15948887169361115,1
bottle,OFT_UNet,0.35,6.5,0.02020960859954357,0.0008830276201479137,0.928463876247406,0.13877561688423157,0.06545142829418182,1
bottle,OFT_UNet,0.35,6.5,0.02106127142906189,0.0009766563307493925,0.9203019142150879,0.13479317724704742,0.06307635456323624,1
bottle,OFT_UNet,0.35,6.5,0.021460779011249542,0.001088439836166799,0.9318910837173462,0.1299663782119751,0.06453713029623032,1
bottle,OFT_UNet,0.35,6.5,0.02199431322515011,0.0012844924349337816,0.9263805150985718,0.13200920820236206,0.09490828961133957,1
bottle,OFT_UNet,0.35,6.5,0.021452710032463074,0.0010973825119435787,0.9360272884368896,0.13077160716056824,0.036268364638090134,1
bottle,OFT_UNet,0.35,6.5,0.024366198107600212,0.0014151153154671192,0.9082659482955933,0.1483057290315628,0.054231561720371246,1
bottle,OFT_UNet,0.35,6.5,0.025104468688368797,0.0014855562476441264,0.8982264399528503,0.14827950298786163,0.07567324489355087,1
bottle,OFT_UNet,0.35,6.5,0.02493150532245636,0.0018027363112196326,0.9149689674377441,0.1543070673942566,0.09039047360420227,1
bottle,OFT_UNet,0.35,6.5,0.02329370006918907,0.001095037441700697,0.881100058555603,0.14840245246887207,0.08544256538152695,1
bottle,OFT_UNet,0.35,6.5,0.022050801664590836,0.0011362782679498196,0.911214292049408,0.1436111479997635,0.07830864936113358,1
bottle,OFT_UNet,0.35,6.5,0.023599646985530853,0.0011491039767861366,0.909080982208252,0.13666106760501862,0.04907138645648956,1
bottle,OFT_UNet,0.35,6.5,0.0237337164580822,0.0012733195908367634,0.9103182554244995,0.14368169009685516,0.10277186334133148,1
bottle,OFT_UNet,0.35,6.5,0.02353261224925518,0.0012385407462716103,0.8998473882675171,0.14268767833709717,0.05851907283067703,1
bottle,OFT_UNet,0.35,6.5,0.022465046495199203,0.001163665670901537,0.91858971118927,0.14367890357971191,0.041078802198171616,1
bottle,OFT_UNet,0.35,6.5,0.02267013117671013,0.0014025972923263907,0.9251728057861328,0.1378951519727707,0.1293918937444687,1
bottle,OFT_UNet,0.35,6.5,0.023090362548828125,0.0012168607208877802,0.9065636992454529,0.14163413643836975,0.07398012280464172,1
bottle,OFT_UNet,0.35,6.5,0.023819807916879654,0.0014872937463223934,0.9038815498352051,0.1497935801744461,0.10479177534580231,1
bottle,OFT_UNet,0.35,6.5,0.024475272744894028,0.0016261199489235878,0.9031100273132324,0.16215994954109192,0.15443997085094452,1
bottle,OFT_UNet,0.35,6.5,0.022976715117692947,0.0016059745103120804,0.9312853813171387,0.13585884869098663,0.09406253695487976,1
bottle,OFT_UNet,0.35,6.5,0.02239523082971573,0.0012978424783796072,0.9293125867843628,0.12969501316547394,0.07171556353569031,1
bottle,OFT_UNet,0.35,6.5,0.023887544870376587,0.0013379817828536034,0.9001220464706421,0.149580180644989,0.08418665826320648,1
bottle,OFT_UNet,0.35,6.5,0.021959278732538223,0.0013003014028072357,0.9339150190353394,0.12520086765289307,0.08086833357810974,0
bottle,OFT_UNet,0.35,6.5,0.02080712839961052,0.0011084119323641062,0.94093918800354,0.1229032650589943,0.05507507175207138,0
bottle,OFT_UNet,0.35,6.5,0.023282945156097412,0.0014257077127695084,0.9308532476425171,0.12517400085926056,0.06566920876502991,0
bottle,OFT_UNet,0.35,6.5,0.021413177251815796,0.0012892581289634109,0.9388081431388855,0.12133833765983582,0.13494190573692322,0
bottle,OFT_UNet,0.35,6.5,0.020875301212072372,0.0010895173763856292,0.9391355514526367,0.12264427542686462,0.06009545549750328,0
bottle,OFT_UNet,0.35,6.5,0.021048925817012787,0.0011380749056115746,0.9367092847824097,0.12654872238636017,0.051516368985176086,0
bottle,OFT_UNet,0.35,6.5,0.022818034514784813,0.0014424356631934643,0.9256278872489929,0.1270393282175064,0.11953043937683105,0
bottle,OFT_UNet,0.35,6.5,0.02258353680372238,0.0012336155632510781,0.9287564158439636,0.12233080714941025,0.05590079724788666,0
bottle,OFT_UNet,0.35,6.5,0.02187633141875267,0.0013225513976067305,0.9386136531829834,0.11991703510284424,0.09988074004650116,0
bottle,OFT_UNet,0.35,6.5,0.021041251718997955,0.001063357456587255,0.939534068107605,0.13019779324531555,0.04770892485976219,0
bottle,OFT_UNet,0.35,6.5,0.022010501474142075,0.0012553548440337181,0.9327120780944824,0.12388135492801666,0.0963873490691185,0
bottle,OFT_UNet,0.35,6.5,0.022240087389945984,0.0013227559393271804,0.9325780272483826,0.12321105599403381,0.06621330231428146,0
bottle,OFT_UNet,0.35,6.5,0.022311381995677948,0.0012319457018747926,0.9260802268981934,0.13523614406585693,0.0483352392911911,0
bottle,OFT_UNet,0.35,6.5,0.021939855068922043,0.0012449066853150725,0.9304032325744629,0.1288355439901352,0.0784808099269867,0
bottle,OFT_UNet,0.35,6.5,0.02268761396408081,0.0012908073840662837,0.9337235689163208,0.1245240718126297,0.04297948628664017,0
bottle,OFT_UNet,0.35,6.5,0.021583300083875656,0.001118845771998167,0.9299259185791016,0.12946762144565582,0.06450237333774567,0
bottle,OFT_UNet,0.35,6.5,0.021226933225989342,0.0011589510831981897,0.9381023645401001,0.12536436319351196,0.06124746426939964,0
bottle,OFT_UNet,0.35,6.5,0.021298658102750778,0.0011623215395957232,0.9382116794586182,0.12413318455219269,0.09525413811206818,0
bottle,OFT_UNet,0.35,6.5,0.020786700770258904,0.0010039594490081072,0.9345989227294922,0.1307523548603058,0.05882147699594498,0
bottle,OFT_UNet,0.35,6.5,0.02351192757487297,0.0013355277478694916,0.9331835508346558,0.12400641292333603,0.06141600012779236,0
bottle,OFT_UNet,0.35,7.5,0.02565208449959755,0.0017302806954830885,0.8859807848930359,0.17961286008358002,0.055795732885599136,1
bottle,OFT_UNet,0.35,7.5,0.024598989635705948,0.0018462780863046646,0.8899434804916382,0.17048369348049164,0.19063560664653778,1
bottle,OFT_UNet,0.35,7.5,0.02485445886850357,0.0015358338132500648,0.8774418830871582,0.1835893988609314,0.07437173277139664,1
bottle,OFT_UNet,0.35,7.5,0.024443775415420532,0.0014689238741993904,0.8888257741928101,0.21434637904167175,0.04698862507939339,1
bottle,OFT_UNet,0.35,7.5,0.025520965456962585,0.002207227051258087,0.9050776362419128,0.1483992338180542,0.11779487133026123,1
bottle,OFT_UNet,0.35,7.5,0.02539711818099022,0.001973482547327876,0.9022805094718933,0.15276336669921875,0.18765686452388763,1
bottle,OFT_UNet,0.35,7.5,0.02489200234413147,0.001700875349342823,0.8937098979949951,0.18512596189975739,0.08471257984638214,1
bottle,OFT_UNet,0.35,7.5,0.023614123463630676,0.001410095952451229,0.8955170512199402,0.18478304147720337,0.06897147744894028,1
bottle,OFT_UNet,0.35,7.5,0.024704312905669212,0.0017186159966513515,0.9048101902008057,0.16935673356056213,0.13599689304828644,1
bottle,OFT_UNet,0.35,7.5,0.024062497541308403,0.001524201943539083,0.8992810249328613,0.15372422337532043,0.1079028993844986,1
bottle,OFT_UNet,0.35,7.5,0.02303292416036129,0.0014478241791948676,0.9003225564956665,0.1653980165719986,0.2165200412273407,1
bottle,OFT_UNet,0.35,7.5,0.024766607210040092,0.0019410958047956228,0.8981248736381531,0.1489773988723755,0.300949364900589,1
bottle,OFT_UNet,0.35,7.5,0.024018025025725365,0.001650691032409668,0.907566249370575,0.16064347326755524,0.09638985246419907,1
bottle,OFT_UNet,0.35,7.5,0.026998093351721764,0.002078981138765812,0.8661961555480957,0.1797499805688858,0.10943984985351562,1
bottle,OFT_UNet,0.35,7.5,0.02385786548256874,0.001782543258741498,0.9110090136528015,0.14803475141525269,0.25011536478996277,1
bottle,OFT_UNet,0.35,7.5,0.023995613679289818,0.0015850107884034514,0.9079937934875488,0.15649092197418213,0.10240472853183746,1
bottle,OFT_UNet,0.35,7.5,0.025703733786940575,0.0018102789763361216,0.8880190849304199,0.1812536120414734,0.0890820249915123,1
bottle,OFT_UNet,0.35,7.5,0.02458561584353447,0.0017961998237296939,0.8947838544845581,0.17622160911560059,0.09051372855901718,1
bottle,OFT_UNet,0.35,7.5,0.02649405226111412,0.00206971587613225,0.8908710479736328,0.1794860064983368,0.08784064650535583,1
bottle,OFT_UNet,0.35,7.5,0.025897864252328873,0.0018657924374565482,0.8791642189025879,0.1835499107837677,0.09166411310434341,1
bottle,OFT_UNet,0.35,7.5,0.023104112595319748,0.0015929562505334616,0.920500636100769,0.13395579159259796,0.18072272837162018,1
bottle,OFT_UNet,0.35,7.5,0.02524730935692787,0.0020824503153562546,0.9093742370605469,0.1421581208705902,0.17931333184242249,1
bottle,OFT_UNet,0.35,7.5,0.026966016739606857,0.0023272919934242964,0.9005135297775269,0.15651291608810425,0.15595197677612305,1
bottle,OFT_UNet,0.35,7.5,0.02572345733642578,0.002079268917441368,0.9039653539657593,0.15027448534965515,0.15720921754837036,1
bottle,OFT_UNet,0.35,7.5,0.02594234049320221,0.0022513573057949543,0.9094986319541931,0.1483308970928192,0.11304689198732376,1
bottle,OFT_UNet,0.35,7.5,0.022809049114584923,0.0015976832946762443,0.908122718334198,0.14642316102981567,0.1447012722492218,1
bottle,OFT_UNet,0.35,7.5,0.023877747356891632,0.0015893718227744102,0.9199954271316528,0.1457086056470871,0.10175833106040955,1
bottle,OFT_UNet,0.35,7.5,0.022900355979800224,0.0015470979269593954,0.9260461330413818,0.1374608874320984,0.1945425122976303,1
bottle,OFT_UNet,0.35,7.5,0.023790892213582993,0.0014533307403326035,0.900588870048523,0.15658561885356903,0.061663493514060974,1
bottle,OFT_UNet,0.35,7.5,0.024183493107557297,0.0016324564348906279,0.9183342456817627,0.13474968075752258,0.0959368646144867,1
bottle,OFT_UNet,0.35,7.5,0.02521957829594612,0.002042614622041583,0.9155775308609009,0.14397138357162476,0.1765824407339096,1
bottle,OFT_UNet,0.35,7.5,0.023839324712753296,0.0017585079185664654,0.9147800207138062,0.14079563319683075,0.11386314779520035,1
bottle,OFT_UNet,0.35,7.5,0.025528674945235252,0.0020258701406419277,0.9039421081542969,0.15621210634708405,0.10695753991603851,1
bottle,OFT_UNet,0.35,7.5,0.02328484319150448,0.0015221796929836273,0.9150961637496948,0.13365794718265533,0.12352868169546127,1
bottle,OFT_UNet,0.35,7.5,0.02241761051118374,0.0014527331804856658,0.9197049140930176,0.12552525103092194,0.12804195284843445,1
bottle,OFT_UNet,0.35,7.5,0.02300402522087097,0.0013722765725106,0.9146682024002075,0.15303993225097656,0.07572103291749954,1
bottle,OFT_UNet,0.35,7.5,0.022879287600517273,0.0015452576335519552,0.9157945513725281,0.14066529273986816,0.12691201269626617,1
bottle,OFT_UNet,0.35,7.5,0.025439821183681488,0.0019497063476592302,0.9115726947784424,0.14380262792110443,0.08653227984905243,1
bottle,OFT_UNet,0.35,7.5,0.02522476390004158,0.0021329112350940704,0.9149935245513916,0.14838171005249023,0.10916309058666229,1
