L1,L2,Max_Patch,MS_SSIM,LPIPS,Category,Label,Split,Filename
0.023577367886900902,0.0014932806370779872,0.12205234169960022,0.924492359161377,0.12818306684494019,bottle,0,Train,bottle_129.png
0.02279418706893921,0.0013678621035069227,0.07104499638080597,0.9372662901878357,0.12455551326274872,bottle,0,Train,bottle_130.png
0.02334604784846306,0.001409450895152986,0.07126012444496155,0.9386526942253113,0.11906184256076813,bottle,0,Train,bottle_131.png
0.022612154483795166,0.0013038525357842445,0.1345681995153427,0.928490161895752,0.12210097908973694,bottle,0,Train,bottle_132.png
0.02357006072998047,0.0014397064223885536,0.07396549731492996,0.919258713722229,0.12771350145339966,bottle,0,Train,bottle_133.png
0.023061206564307213,0.0015562772750854492,0.11782453209161758,0.9350177645683289,0.11735838651657104,bottle,0,Train,bottle_134.png
0.02268139272928238,0.001230143359862268,0.05742203816771507,0.9267810583114624,0.12042360007762909,bottle,0,Train,bottle_135.png
0.023196620866656303,0.0014319190522655845,0.07643812894821167,0.9305545687675476,0.12221498787403107,bottle,0,Train,bottle_136.png
0.022455494850873947,0.001289890380576253,0.07446413487195969,0.9346433877944946,0.1209271252155304,bottle,0,Train,bottle_137.png
0.02369154989719391,0.0014423213433474302,0.10318692773580551,0.9289449453353882,0.12384038418531418,bottle,0,Train,bottle_138.png
0.022828906774520874,0.001465238630771637,0.08408825099468231,0.9324749708175659,0.11990997195243835,bottle,0,Train,bottle_139.png
0.0230496134608984,0.0012956494465470314,0.10380197316408157,0.9327349662780762,0.11691999435424805,bottle,0,Train,bottle_140.png
0.022912567481398582,0.0013274716911837459,0.11302337795495987,0.9339207410812378,0.12262092530727386,bottle,0,Train,bottle_141.png
0.02268954925239086,0.0012795829679816961,0.13438959419727325,0.9311245679855347,0.12196074426174164,bottle,0,Train,bottle_142.png
0.023946058005094528,0.0014785070670768619,0.08107690513134003,0.9275697469711304,0.12772823870182037,bottle,0,Train,bottle_143.png
0.023232348263263702,0.0013727573677897453,0.07409168779850006,0.9369493722915649,0.11378508806228638,bottle,0,Train,bottle_144.png
0.024477612227201462,0.001602979376912117,0.08751979470252991,0.915378212928772,0.12610703706741333,bottle,0,Train,bottle_145.png
0.022398388013243675,0.0013061276404187083,0.06584319472312927,0.935810923576355,0.1211567297577858,bottle,0,Train,bottle_146.png
0.023162757977843285,0.0014105383306741714,0.0687645748257637,0.938879668712616,0.12366292625665665,bottle,0,Train,bottle_147.png
0.024175386875867844,0.0015495902625843883,0.09488791227340698,0.9306775331497192,0.12309124320745468,bottle,0,Train,bottle_148.png
0.022731512784957886,0.0013681934215128422,0.0682215541601181,0.92533278465271,0.12861643731594086,bottle,0,Train,bottle_149.png
0.022698242217302322,0.0013695040252059698,0.13479013741016388,0.9344735145568848,0.11846259236335754,bottle,0,Train,bottle_150.png
0.023091500625014305,0.0013926399406045675,0.09164827316999435,0.9304177761077881,0.12464822083711624,bottle,0,Train,bottle_151.png
0.022945478558540344,0.001332220621407032,0.08009687066078186,0.9299980998039246,0.1318211704492569,bottle,0,Train,bottle_152.png
0.02286883257329464,0.0013015617150813341,0.062325794249773026,0.935684084892273,0.12157431244850159,bottle,0,Train,bottle_153.png
0.023278310894966125,0.0013573430478572845,0.09058953076601028,0.9237291216850281,0.12507203221321106,bottle,0,Train,bottle_154.png
0.023448839783668518,0.0014019173104315996,0.05523630976676941,0.9310159087181091,0.12732134759426117,bottle,0,Train,bottle_155.png
0.023616790771484375,0.0014710251707583666,0.10620493441820145,0.923392653465271,0.12460039556026459,bottle,0,Train,bottle_156.png
0.023080190643668175,0.001350176753476262,0.0764487236738205,0.9241566061973572,0.12129545956850052,bottle,0,Train,bottle_157.png
0.023644790053367615,0.0015328516019508243,0.10518700629472733,0.9318896532058716,0.12105556577444077,bottle,0,Train,bottle_158.png
0.02289295196533203,0.0013337116688489914,0.10601647198200226,0.9229483008384705,0.12109768390655518,bottle,0,Train,bottle_159.png
0.023347554728388786,0.0014428490540012717,0.06565297394990921,0.9355123043060303,0.1204313188791275,bottle,0,Train,bottle_160.png
0.023150905966758728,0.0014474715571850538,0.09579138457775116,0.9340027570724487,0.11606783419847488,bottle,0,Train,bottle_161.png
0.023021768778562546,0.0014225500635802746,0.08232085406780243,0.9312562942504883,0.12089988589286804,bottle,0,Train,bottle_162.png
0.02456594631075859,0.0016617616638541222,0.1099688708782196,0.930324912071228,0.11989662051200867,bottle,0,Train,bottle_163.png
0.023028165102005005,0.0013447896344587207,0.059471361339092255,0.9356402158737183,0.11339021474123001,bottle,0,Train,bottle_164.png
0.022989844903349876,0.0014472565380856395,0.10114727914333344,0.9346476793289185,0.11935736238956451,bottle,0,Train,bottle_165.png
0.023181375116109848,0.00148016307502985,0.08361992239952087,0.9361648559570312,0.12232328951358795,bottle,0,Train,bottle_166.png
0.023927023634314537,0.001436448423191905,0.062478791922330856,0.9238756895065308,0.12959355115890503,bottle,0,Train,bottle_167.png
0.022262468934059143,0.0013124654069542885,0.07821721583604813,0.9355732798576355,0.11772559583187103,bottle,0,Train,bottle_168.png
0.02285056561231613,0.001278546522371471,0.06874343752861023,0.933292031288147,0.12154500186443329,bottle,0,Train,bottle_169.png
0.02404930256307125,0.0015499840956181288,0.12973250448703766,0.9236724376678467,0.12659594416618347,bottle,0,Train,bottle_170.png
0.024131884798407555,0.0015767923323437572,0.11459148675203323,0.9254686236381531,0.13032646477222443,bottle,0,Train,bottle_171.png
0.022702980786561966,0.0013319747522473335,0.09512601792812347,0.9405104517936707,0.11356517672538757,bottle,0,Train,bottle_172.png
0.0231713205575943,0.0014143221778795123,0.09432680904865265,0.9385222792625427,0.12017156183719635,bottle,0,Train,bottle_173.png
0.0232386477291584,0.0014069381868466735,0.08832808583974838,0.930120587348938,0.11985445767641068,bottle,0,Train,bottle_174.png
0.022609177976846695,0.0013544848188757896,0.07044794410467148,0.9355014562606812,0.1217552199959755,bottle,0,Train,bottle_175.png
0.02298021875321865,0.001470161136239767,0.11645732820034027,0.9315389394760132,0.12273216247558594,bottle,0,Train,bottle_176.png
0.02227964997291565,0.0012581136543303728,0.09978707879781723,0.9376863241195679,0.12032782286405563,bottle,0,Train,bottle_177.png
0.02279558777809143,0.0012943596811965108,0.07466931641101837,0.9346305131912231,0.1286439448595047,bottle,0,Train,bottle_178.png
0.022527430206537247,0.0013056903844699264,0.06417956948280334,0.9374338388442993,0.12091118842363358,bottle,0,Train,bottle_179.png
0.023105576634407043,0.0013693909859284759,0.08325190097093582,0.9296438097953796,0.12426144629716873,bottle,0,Train,bottle_180.png
0.022446658462285995,0.0012802773853763938,0.07109125703573227,0.9423501491546631,0.11905840784311295,bottle,0,Train,bottle_181.png
0.023473745211958885,0.0014400419313460588,0.07935835421085358,0.923973560333252,0.1207209974527359,bottle,0,Train,bottle_182.png
0.02276986464858055,0.0014665781054645777,0.07361241430044174,0.9306952357292175,0.11996282637119293,bottle,0,Train,bottle_183.png
0.023708373308181763,0.0014667923096567392,0.09698089957237244,0.9294726252555847,0.1233113706111908,bottle,0,Train,bottle_184.png
0.023101871833205223,0.001403986825607717,0.05395835265517235,0.9349479675292969,0.12026013433933258,bottle,0,Train,bottle_185.png
0.0224674791097641,0.0013496801257133484,0.09289228916168213,0.9315330386161804,0.12335335463285446,bottle,0,Train,bottle_186.png
0.024001318961381912,0.0016119781648740172,0.10701002925634384,0.9253758192062378,0.1216086894273758,bottle,0,Train,bottle_187.png
0.023383181542158127,0.0014201693702489138,0.08616150915622711,0.9238788485527039,0.12351275235414505,bottle,0,Train,bottle_188.png
0.023247450590133667,0.0014441534876823425,0.06889846920967102,0.9274551868438721,0.12641257047653198,bottle,0,Train,bottle_189.png
0.022776704281568527,0.0014040579553693533,0.09018300473690033,0.9319211840629578,0.11843077093362808,bottle,0,Train,bottle_190.png
0.023061824962496758,0.001369938487187028,0.07103495299816132,0.9238426089286804,0.12621955573558807,bottle,0,Train,bottle_191.png
0.022769464179873466,0.001386182731948793,0.06734602153301239,0.9340664148330688,0.1227828860282898,bottle,0,Train,bottle_192.png
0.02371019497513771,0.001513918163254857,0.051702823489904404,0.9245736002922058,0.12512651085853577,bottle,0,Train,bottle_193.png
0.02248626947402954,0.0013825800269842148,0.09177830070257187,0.9396154284477234,0.11736936867237091,bottle,0,Train,bottle_194.png
0.023020660504698753,0.001343801966868341,0.07306905835866928,0.9333381652832031,0.11926785111427307,bottle,0,Train,bottle_195.png
0.02347017079591751,0.001420450396835804,0.06269168108701706,0.9291085600852966,0.11750485002994537,bottle,0,Train,bottle_196.png
0.023025786504149437,0.0014337615575641394,0.10545878857374191,0.9297255277633667,0.12482071667909622,bottle,0,Train,bottle_197.png
0.023754678666591644,0.0015439726412296295,0.08520936220884323,0.925152063369751,0.12902556359767914,bottle,0,Train,bottle_198.png
0.02365919202566147,0.0015664049424231052,0.15216360986232758,0.929656982421875,0.12351202219724655,bottle,0,Train,bottle_199.png
0.022936925292015076,0.0013745275791734457,0.07354923337697983,0.9300260543823242,0.12161849439144135,bottle,0,Train,bottle_200.png
0.024116596207022667,0.001568811247125268,0.07522421330213547,0.9302948713302612,0.12228608131408691,bottle,0,Train,bottle_201.png
0.021962035447359085,0.0010987157002091408,0.04517168551683426,0.9332356452941895,0.12426882982254028,bottle,0,Train,bottle_202.png
0.023332130163908005,0.0014376328326761723,0.09973762184381485,0.9328354597091675,0.11420299112796783,bottle,0,Train,bottle_203.png
0.023601947352290154,0.001496366923674941,0.10310201346874237,0.9343447089195251,0.12192273885011673,bottle,0,Train,bottle_204.png
0.023200545459985733,0.0014368401607498527,0.06961792707443237,0.9388377070426941,0.11722542345523834,bottle,0,Train,bottle_205.png
0.02264936827123165,0.0012978024315088987,0.06228747218847275,0.9341733455657959,0.11864595860242844,bottle,0,Train,bottle_206.png
0.022597257047891617,0.0013193286722525954,0.10486571490764618,0.9285846948623657,0.12435393035411835,bottle,0,Train,bottle_207.png
0.024481628090143204,0.0016033865977078676,0.08225400745868683,0.9230186939239502,0.12306178361177444,bottle,0,Train,bottle_208.png
0.022705551236867905,0.0013649876927956939,0.14264711737632751,0.9340413808822632,0.12246431410312653,bottle,0,Train,bottle_209.png
0.02793768048286438,0.0020088255405426025,0.0590268149971962,0.8728041648864746,0.17919038236141205,bottle,1,Test,bottle_broken_large_0001.png
0.026025649160146713,0.0022248011082410812,0.3378921151161194,0.885291337966919,0.16972613334655762,bottle,1,Test,bottle_broken_large_0002.png
0.027250178158283234,0.0018767302390187979,0.10517006367444992,0.8512417078018188,0.1931518167257309,bottle,1,Test,bottle_broken_large_0003.png
0.0271645188331604,0.0017589216586202383,0.05472341552376747,0.862252950668335,0.22853970527648926,bottle,1,Test,bottle_broken_large_0004.png
0.02591267041862011,0.002195312874391675,0.13939794898033142,0.9097973704338074,0.13904917240142822,bottle,1,Test,bottle_broken_large_0005.png
0.027071675285696983,0.0021068777423352003,0.19785180687904358,0.896622359752655,0.14912955462932587,bottle,1,Test,bottle_broken_large_0006.png
0.026713093742728233,0.001928360085003078,0.11479117721319199,0.8837642669677734,0.18789640069007874,bottle,1,Test,bottle_broken_large_0007.png
0.025805652141571045,0.0017066181171685457,0.10318329930305481,0.8783855438232422,0.18968582153320312,bottle,1,Test,bottle_broken_large_0008.png
0.02794904075562954,0.002549088327214122,0.31742367148399353,0.8752284049987793,0.18201416730880737,bottle,1,Test,bottle_broken_large_0009.png
0.025981148704886436,0.001838898635469377,0.17923077940940857,0.890725314617157,0.15378165245056152,bottle,1,Test,bottle_broken_large_0010.png
0.024787794798612595,0.001651252619922161,0.20271112024784088,0.8867424726486206,0.16691282391548157,bottle,1,Test,bottle_broken_large_0011.png
0.026159703731536865,0.0021282550878822803,0.3302817642688751,0.8932454586029053,0.14958718419075012,bottle,1,Test,bottle_broken_large_0012.png
