L1,L2,MS_SSIM,LPIPS,Max_Patch,Category,Label,Split,Filename
0.02187599241733551,0.0014507300220429897,0.8788150548934937,0.37520095705986023,0.06841447204351425,pill,0,Train,pill_022.png
0.020187383517622948,0.001202776562422514,0.8973112106323242,0.37997281551361084,0.07014783471822739,pill,0,Train,pill_023.png
0.020519506186246872,0.0012571397237479687,0.8823220729827881,0.37338051199913025,0.054969944059848785,pill,0,Train,pill_024.png
0.020799729973077774,0.0012506673811003566,0.889443576335907,0.372237890958786,0.06636099517345428,pill,0,Train,pill_025.png
0.020065877586603165,0.001264446065761149,0.8809534311294556,0.37116849422454834,0.09157389402389526,pill,0,Train,pill_026.png
0.021515600383281708,0.0014856909401714802,0.8848864436149597,0.36766764521598816,0.07355780899524689,pill,0,Train,pill_027.png
0.02107308618724346,0.0014124484732747078,0.8770923614501953,0.3686039447784424,0.08366730809211731,pill,0,Train,pill_028.png
0.01976979523897171,0.001303854282014072,0.8841859102249146,0.3697388172149658,0.07473968714475632,pill,0,Train,pill_029.png
0.0217515230178833,0.0012938897125422955,0.8806649446487427,0.3765091896057129,0.1027262881398201,pill,0,Train,pill_030.png
0.020502327010035515,0.0013142554089426994,0.8814976215362549,0.3729814291000366,0.0754036083817482,pill,0,Train,pill_031.png
0.019065922126173973,0.0011523053981363773,0.8961085677146912,0.36359816789627075,0.06063895672559738,pill,0,Train,pill_032.png
0.021755976602435112,0.0014254674315452576,0.8839213252067566,0.37166181206703186,0.08775526285171509,pill,0,Train,pill_033.png
0.02023950219154358,0.0012440057471394539,0.8890891075134277,0.3775483965873718,0.10039230436086655,pill,0,Train,pill_034.png
0.02031107246875763,0.0012756179785355926,0.8894972205162048,0.3776162266731262,0.08533573150634766,pill,0,Train,pill_035.png
0.020781949162483215,0.0013369619846343994,0.8916899561882019,0.36297407746315,0.09050595015287399,pill,0,Train,pill_036.png
0.02141508087515831,0.001312348060309887,0.8826806545257568,0.38176918029785156,0.06471554189920425,pill,0,Train,pill_037.png
0.021315744146704674,0.00130255869589746,0.895248532295227,0.36597543954849243,0.05965358763933182,pill,0,Train,pill_038.png
0.0204860121011734,0.0012179580517113209,0.8872145414352417,0.3750447630882263,0.06841091066598892,pill,0,Train,pill_039.png
0.020499689504504204,0.0012876359978690743,0.8902885317802429,0.36918842792510986,0.05877886340022087,pill,0,Train,pill_040.png
0.019117800518870354,0.0011156604159623384,0.8960397243499756,0.366163045167923,0.09663683921098709,pill,0,Train,pill_041.png
0.019349372014403343,0.0011904644779860973,0.8949324488639832,0.3707830309867859,0.06559307873249054,pill,0,Train,pill_042.png
0.019544605165719986,0.0012543092016130686,0.8821081519126892,0.3746572434902191,0.08822635561227798,pill,0,Train,pill_043.png
0.020483119413256645,0.0012553472770377994,0.8922566175460815,0.3734101951122284,0.07017231732606888,pill,0,Train,pill_044.png
0.021608367562294006,0.0014146924950182438,0.8867315053939819,0.3661390542984009,0.06136026978492737,pill,0,Train,pill_045.png
0.021066512912511826,0.0013622244587168097,0.8858441114425659,0.38382089138031006,0.07095814496278763,pill,0,Train,pill_046.png
0.019755808636546135,0.0012177404714748263,0.890641450881958,0.36781561374664307,0.09896644204854965,pill,0,Train,pill_047.png
0.021391432732343674,0.0013664171565324068,0.8772062659263611,0.37030893564224243,0.09271538257598877,pill,0,Train,pill_048.png
0.020283255726099014,0.001203047577291727,0.8895512819290161,0.37518513202667236,0.05810343474149704,pill,0,Train,pill_049.png
0.019284311681985855,0.00116194027941674,0.8965184688568115,0.3573857247829437,0.09444025903940201,pill,0,Train,pill_050.png
0.021403154358267784,0.0013869625981897116,0.8796120882034302,0.3663656711578369,0.07981319725513458,pill,0,Train,pill_051.png
0.020958255976438522,0.0013784071197733283,0.8866605758666992,0.3632725775241852,0.07879747450351715,pill,0,Train,pill_052.png
0.020758360624313354,0.0013767771888524294,0.878042459487915,0.37814682722091675,0.07538513094186783,pill,0,Train,pill_053.png
0.02172922156751156,0.0013937358744442463,0.8820203542709351,0.3697596788406372,0.062176164239645004,pill,0,Train,pill_054.png
0.019723471254110336,0.0011870681773871183,0.8861992359161377,0.36259183287620544,0.07814165204763412,pill,0,Train,pill_055.png
0.023494869470596313,0.0015708667924627662,0.8684306144714355,0.37593919038772583,0.06226912513375282,pill,0,Train,pill_056.png
0.02184419147670269,0.0014547184109687805,0.8757445216178894,0.381774365901947,0.07269362360239029,pill,0,Train,pill_057.png
0.020191112533211708,0.0012612603604793549,0.8830437660217285,0.3683474659919739,0.07679013907909393,pill,0,Train,pill_058.png
0.020138990134000778,0.0012559161987155676,0.8897256851196289,0.36957240104675293,0.0933133214712143,pill,0,Train,pill_059.png
0.01987595483660698,0.001186334528028965,0.8946666121482849,0.369839608669281,0.062368400394916534,pill,0,Train,pill_060.png
0.02098102867603302,0.0014049349119886756,0.8884707689285278,0.3694399297237396,0.07358025014400482,pill,0,Train,pill_061.png
0.020199110731482506,0.0012287097051739693,0.8919994235038757,0.3665916621685028,0.07860468327999115,pill,0,Train,pill_062.png
0.020808106288313866,0.0013067572144791484,0.8820580244064331,0.37829601764678955,0.07036519050598145,pill,0,Train,pill_063.png
0.02148832008242607,0.0013358531286939979,0.8789650201797485,0.37385451793670654,0.07146219164133072,pill,0,Train,pill_064.png
0.022671516984701157,0.0013564173132181168,0.881267249584198,0.36483466625213623,0.061390284448862076,pill,0,Train,pill_065.png
0.01986195705831051,0.0012448686175048351,0.8838541507720947,0.37348490953445435,0.06704918295145035,pill,0,Train,pill_066.png
0.021886684000492096,0.0013917781179770827,0.8799147009849548,0.3698006272315979,0.06763534992933273,pill,0,Train,pill_067.png
0.01935327611863613,0.0011681199539452791,0.892290472984314,0.36832189559936523,0.0771896094083786,pill,0,Train,pill_068.png
0.0204145684838295,0.0013181873364374042,0.8892577886581421,0.3738641142845154,0.07746279984712601,pill,0,Train,pill_069.png
0.019853215664625168,0.0011621112935245037,0.9020759463310242,0.3596285581588745,0.09625714272260666,pill,0,Train,pill_070.png
0.020568808540701866,0.0013179355300962925,0.8832668662071228,0.3727074861526489,0.08281707763671875,pill,0,Train,pill_071.png
0.019814325496554375,0.0011742983479052782,0.8914158344268799,0.3702329397201538,0.07675689458847046,pill,0,Train,pill_072.png
0.019844911992549896,0.0012421045685186982,0.8747090101242065,0.37710487842559814,0.09602135419845581,pill,0,Train,pill_073.png
0.02218789979815483,0.0013949321582913399,0.8790783286094666,0.3730461597442627,0.08637185394763947,pill,0,Train,pill_074.png
0.02136189490556717,0.0013533476740121841,0.8812465071678162,0.37348970770835876,0.09718761593103409,pill,0,Train,pill_075.png
0.02077241614460945,0.0012762080878019333,0.8769581317901611,0.37108930945396423,0.07977623492479324,pill,0,Train,pill_076.png
0.021946098655462265,0.0013880174374207854,0.8771376013755798,0.36992180347442627,0.08218654245138168,pill,0,Train,pill_077.png
0.02096615545451641,0.0013776704436168075,0.8756954073905945,0.37465789914131165,0.08434925228357315,pill,0,Train,pill_078.png
0.023343633860349655,0.0015431515639647841,0.8674147129058838,0.3848094344139099,0.0811132863163948,pill,0,Train,pill_079.png
0.0218487661331892,0.001278628478758037,0.8836472034454346,0.3788451850414276,0.08276818692684174,pill,0,Train,pill_080.png
0.018686361610889435,0.0010873982682824135,0.9014748334884644,0.36665141582489014,0.06577590107917786,pill,0,Train,pill_081.png
0.021075604483485222,0.0013512761797755957,0.8856699466705322,0.381966769695282,0.08803898096084595,pill,0,Train,pill_082.png
0.021544039249420166,0.001248575048521161,0.8897976875305176,0.36338552832603455,0.0777629166841507,pill,0,Train,pill_083.png
0.01979733072221279,0.0011826006229966879,0.8888131380081177,0.37153905630111694,0.09042410552501678,pill,0,Train,pill_084.png
0.02162633091211319,0.0013268403708934784,0.8753407001495361,0.38688552379608154,0.06296949833631516,pill,0,Train,pill_085.png
0.020172907039523125,0.0012373954523354769,0.8819879293441772,0.37687715888023376,0.07875994592905045,pill,0,Train,pill_086.png
0.020541127771139145,0.0012206423562020063,0.8879277110099792,0.3798317313194275,0.08126944303512573,pill,0,Train,pill_087.png
0.021275781095027924,0.0012809475883841515,0.8886680603027344,0.3796541094779968,0.06229562312364578,pill,0,Train,pill_088.png
0.020249415189027786,0.0012663945090025663,0.8902828693389893,0.360722154378891,0.07526858150959015,pill,0,Train,pill_089.png
0.02077415958046913,0.001243370003066957,0.8874422907829285,0.36919865012168884,0.07322142273187637,pill,0,Train,pill_090.png
0.021097270771861076,0.001337556168437004,0.8924940824508667,0.367755651473999,0.09233243018388748,pill,0,Train,pill_091.png
0.02144404873251915,0.0012862797593697906,0.8872856497764587,0.3708421587944031,0.06983188539743423,pill,0,Train,pill_092.png
0.019915921613574028,0.001234635477885604,0.8898131251335144,0.3687744736671448,0.06401373445987701,pill,0,Train,pill_093.png
0.01999143697321415,0.0011705986689776182,0.891749382019043,0.35883018374443054,0.06418372690677643,pill,0,Train,pill_094.png
0.019818883389234543,0.001204333151690662,0.8807405233383179,0.3625979423522949,0.0732259452342987,pill,0,Train,pill_095.png
0.01999674364924431,0.001194302341900766,0.8892244100570679,0.36246776580810547,0.07621601969003677,pill,0,Train,pill_096.png
0.02055557444691658,0.0012833825312554836,0.8826302289962769,0.3681985139846802,0.07710611820220947,pill,0,Train,pill_097.png
0.0210586991161108,0.0013663927093148232,0.8841707110404968,0.3644082546234131,0.06486478447914124,pill,0,Train,pill_098.png
0.020192086696624756,0.0012883777962997556,0.8899960517883301,0.370297908782959,0.08263185620307922,pill,0,Train,pill_099.png
0.01923385262489319,0.0011479044333100319,0.8893225193023682,0.36322876811027527,0.06114691123366356,pill,0,Train,pill_100.png
0.01954682171344757,0.00117672944907099,0.9026275873184204,0.3652831017971039,0.07433246821165085,pill,0,Train,pill_101.png
0.020127607509493828,0.0012357893865555525,0.9005166292190552,0.37051981687545776,0.09690617024898529,pill,0,Train,pill_102.png
0.020154954865574837,0.0012118006125092506,0.8858563303947449,0.38373878598213196,0.07285106182098389,pill,0,Train,pill_103.png
0.02050592750310898,0.0011810173746198416,0.8942317962646484,0.36798095703125,0.05921391397714615,pill,0,Train,pill_104.png
0.021087434142827988,0.0012862605508416891,0.8858661651611328,0.3756057322025299,0.08386725187301636,pill,0,Train,pill_105.png
0.020670387893915176,0.0012858741683885455,0.8869971036911011,0.37748217582702637,0.07632532715797424,pill,0,Train,pill_106.png
0.020340822637081146,0.0011990733910351992,0.8893696665763855,0.38152486085891724,0.08093942701816559,pill,0,Train,pill_107.png
0.021014373749494553,0.0012793210335075855,0.8795061111450195,0.369148313999176,0.0692581981420517,pill,0,Train,pill_108.png
0.02099984511733055,0.0012409579940140247,0.8920092582702637,0.36551493406295776,0.07554541528224945,pill,0,Train,pill_109.png
0.02118653617799282,0.0014706465881317854,0.8778858184814453,0.3701300024986267,0.08959465473890305,pill,0,Train,pill_110.png
0.019967522472143173,0.0012171767884865403,0.8824284076690674,0.36860641837120056,0.0626327246427536,pill,0,Train,pill_111.png
0.020811449736356735,0.0013224314898252487,0.8846198916435242,0.36615991592407227,0.09181858599185944,pill,0,Train,pill_112.png
0.02072800323367119,0.0012855114182457328,0.8849278688430786,0.3718922734260559,0.07086020708084106,pill,0,Train,pill_113.png
0.02255183272063732,0.0012801061384379864,0.8886497020721436,0.3702629804611206,0.056758396327495575,pill,0,Train,pill_114.png
0.021609604358673096,0.0012926894705742598,0.8816561698913574,0.3724079132080078,0.0639459490776062,pill,0,Train,pill_115.png
0.020587582141160965,0.0012951078824698925,0.8776742815971375,0.3783842921257019,0.07308878749608994,pill,0,Train,pill_116.png
0.020887261256575584,0.0013120778603479266,0.8757052421569824,0.37193459272384644,0.07286705076694489,pill,0,Train,pill_117.png
0.02229943871498108,0.0014118988765403628,0.8794468641281128,0.3689238727092743,0.06542538106441498,pill,0,Train,pill_118.png
0.02096005529165268,0.0012648410629481077,0.8899974822998047,0.3713083863258362,0.06736461818218231,pill,0,Train,pill_119.png
0.021235104650259018,0.001315655536018312,0.8904023170471191,0.37273555994033813,0.07416074723005295,pill,0,Train,pill_120.png
0.020826291292905807,0.001383829629048705,0.8845818042755127,0.37563571333885193,0.08818524330854416,pill,0,Train,pill_121.png
0.01895950920879841,0.0011546663008630276,0.8942164182662964,0.36418265104293823,0.07439819723367691,pill,0,Train,pill_122.png
0.02094298228621483,0.0012436381075531244,0.8844698667526245,0.3692607283592224,0.0645214319229126,pill,0,Train,pill_123.png
0.021400585770606995,0.001277933712117374,0.8878511786460876,0.3714660406112671,0.08047447353601456,pill,0,Train,pill_124.png
0.02042355388402939,0.0012226569233462214,0.8881838321685791,0.3700419068336487,0.06432262063026428,pill,0,Train,pill_125.png
0.019586142152547836,0.0011861040256917477,0.8946160674095154,0.36183303594589233,0.06886284798383713,pill,0,Train,pill_126.png
0.02024763636291027,0.001185963163152337,0.8868128061294556,0.37572771310806274,0.07623829692602158,pill,0,Train,pill_127.png
0.020992528647184372,0.0012884254101663828,0.8936047554016113,0.36374473571777344,0.07073341310024261,pill,0,Train,pill_128.png
0.01998721808195114,0.001176709309220314,0.8908950686454773,0.3617706596851349,0.06011637672781944,pill,0,Train,pill_129.png
0.02093643508851528,0.00131128984503448,0.8917263746261597,0.36821162700653076,0.07333629578351974,pill,0,Train,pill_130.png
0.02096392959356308,0.0011624416802078485,0.8959360122680664,0.3620591163635254,0.06003710627555847,pill,0,Train,pill_131.png
0.020721567794680595,0.0012537825386971235,0.8880667090415955,0.37740185856819153,0.08120651543140411,pill,0,Train,pill_132.png
0.019458889961242676,0.0012667558621615171,0.8844942450523376,0.3755350112915039,0.06758549064397812,pill,0,Train,pill_133.png
0.02011299505829811,0.0012570651015266776,0.8886587023735046,0.36802011728286743,0.06877128034830093,pill,0,Train,pill_134.png
0.021992502734065056,0.001366581185720861,0.8878083229064941,0.36661043763160706,0.05636617913842201,pill,0,Train,pill_135.png
0.020413372665643692,0.001204818021506071,0.8907382488250732,0.3684595823287964,0.09704777598381042,pill,0,Train,pill_136.png
0.020077135413885117,0.001203242689371109,0.8858890533447266,0.3690115511417389,0.07347624748945236,pill,0,Train,pill_137.png
0.020520906895399094,0.0013322958257049322,0.8922891020774841,0.3675537109375,0.09189167618751526,pill,0,Train,pill_138.png
0.021088777109980583,0.0011521107517182827,0.8896316885948181,0.37021178007125854,0.05243782699108124,pill,0,Train,pill_139.png
0.021098341792821884,0.0013248225441202521,0.8745031356811523,0.36991381645202637,0.058967091143131256,pill,0,Train,pill_140.png
0.01972237229347229,0.001188318943604827,0.8893739581108093,0.364016592502594,0.0685824304819107,pill,0,Train,pill_141.png
0.019897425547242165,0.0012368768220767379,0.8974536657333374,0.3612476885318756,0.06404651701450348,pill,0,Train,pill_142.png
0.020648153498768806,0.0013567476999014616,0.8873290419578552,0.3639819622039795,0.06858596205711365,pill,0,Train,pill_143.png
0.01912669837474823,0.0011019653175026178,0.8930923938751221,0.3642484247684479,0.07581082731485367,pill,0,Train,pill_144.png
0.020301613956689835,0.0012422630097717047,0.8929166197776794,0.3695458173751831,0.06542868912220001,pill,0,Train,pill_145.png
0.0186748243868351,0.0011225345078855753,0.8937122821807861,0.36731651425361633,0.07626856118440628,pill,0,Train,pill_146.png
0.01958566904067993,0.0012800982221961021,0.8928630352020264,0.37229543924331665,0.08069495111703873,pill,0,Train,pill_147.png
0.019775521010160446,0.0012703401735052466,0.8866583108901978,0.36825835704803467,0.07978347688913345,pill,0,Train,pill_148.png
0.019200928509235382,0.0011900493409484625,0.8921117782592773,0.3689326345920563,0.07085815072059631,pill,0,Train,pill_149.png
0.01977159082889557,0.0011742523638531566,0.8936981558799744,0.3693977892398834,0.06674502044916153,pill,0,Train,pill_150.png
0.02018629014492035,0.0012326280120760202,0.8945932388305664,0.3610423803329468,0.0750938132405281,pill,0,Train,pill_151.png
0.01959696225821972,0.0011688768863677979,0.9002520442008972,0.36211124062538147,0.05684076249599457,pill,0,Train,pill_152.png
0.019618220627307892,0.0011972821084782481,0.8905432224273682,0.3671417534351349,0.08179295808076859,pill,0,Train,pill_153.png
0.020188849419355392,0.0013074928428977728,0.887088418006897,0.3800050914287567,0.08524899929761887,pill,0,Train,pill_154.png
0.01929006539285183,0.0011440047528594732,0.8888829946517944,0.36971795558929443,0.08198308944702148,pill,0,Train,pill_155.png
0.019663818180561066,0.0013091189321130514,0.8867594599723816,0.36526286602020264,0.06838583946228027,pill,0,Train,pill_156.png
0.01949610561132431,0.0011278323363512754,0.8884786367416382,0.3702695965766907,0.09304389357566833,pill,0,Train,pill_157.png
0.018904373049736023,0.0011133849620819092,0.8858286738395691,0.37086838483810425,0.07609152048826218,pill,0,Train,pill_158.png
0.021388519555330276,0.0015031148213893175,0.8816091418266296,0.38771548867225647,0.06822425872087479,pill,0,Train,pill_159.png
0.021099962294101715,0.0015044172760099173,0.8787456750869751,0.37395691871643066,0.06801676005125046,pill,0,Train,pill_160.png
0.02033955231308937,0.0011887552682310343,0.8907887935638428,0.3739906847476959,0.06429795175790787,pill,0,Train,pill_161.png
0.019943855702877045,0.0014706684742122889,0.8812917470932007,0.381329745054245,0.07462465018033981,pill,0,Train,pill_162.png
0.020668568089604378,0.0013869802933186293,0.8763822317123413,0.38737788796424866,0.06429179757833481,pill,0,Train,pill_163.png
0.01947535201907158,0.0013576222117990255,0.8729116320610046,0.38564562797546387,0.10592957586050034,pill,0,Train,pill_164.png
0.020811740309000015,0.0014819407369941473,0.8645355701446533,0.3905855715274811,0.0684763491153717,pill,0,Train,pill_165.png
0.019785918295383453,0.0014667492359876633,0.8773868083953857,0.3862864673137665,0.08056709170341492,pill,0,Train,pill_166.png
0.02029530704021454,0.0014649158110842109,0.8705021142959595,0.39430680871009827,0.08391524106264114,pill,0,Train,pill_167.png
0.021197553724050522,0.0018981819739565253,0.8666707873344421,0.3964802026748657,0.14763565361499786,pill,0,Train,pill_168.png
0.01937512680888176,0.0012410763883963227,0.8775347471237183,0.386989951133728,0.09862639009952545,pill,0,Train,pill_169.png
0.019586965441703796,0.0015476278495043516,0.8752971887588501,0.38086050748825073,0.2609773278236389,pill,0,Train,pill_170.png
0.01985345408320427,0.0012938467552885413,0.8962688446044922,0.3646530508995056,0.08256585150957108,pill,0,Train,pill_171.png
0.01983167789876461,0.0013552730670198798,0.8777681589126587,0.3806769847869873,0.07098709791898727,pill,0,Train,pill_172.png
0.019284211099147797,0.0012955466518178582,0.875351071357727,0.3796161115169525,0.07873505353927612,pill,0,Train,pill_173.png
0.02013833075761795,0.0013222316047176719,0.8770954608917236,0.39128467440605164,0.08616294711828232,pill,0,Train,pill_174.png
0.02107747457921505,0.0015039112186059356,0.8836973905563354,0.3773082494735718,0.07559306174516678,pill,0,Train,pill_175.png
0.021211043000221252,0.0015768095618113875,0.8704459071159363,0.38103818893432617,0.0770195871591568,pill,0,Train,pill_176.png
0.01970359869301319,0.0013143380638211966,0.8813967108726501,0.38495177030563354,0.09496594220399857,pill,0,Train,pill_177.png
0.01909135840833187,0.0011952412314713001,0.8825663328170776,0.3859114646911621,0.08480104058980942,pill,0,Train,pill_178.png
0.020693160593509674,0.0014202373567968607,0.8776249885559082,0.3889767825603485,0.1533554196357727,pill,0,Train,pill_179.png
0.019694488495588303,0.0013087717816233635,0.8665417432785034,0.3926171660423279,0.07779157161712646,pill,0,Train,pill_180.png
0.01947196014225483,0.0012329117162153125,0.8930265307426453,0.3805221617221832,0.07721614092588425,pill,0,Train,pill_181.png
0.019377559423446655,0.0011225317139178514,0.891291618347168,0.37160101532936096,0.06672769039869308,pill,0,Train,pill_182.png
0.020336147397756577,0.0013953943271189928,0.8776340484619141,0.3901821970939636,0.09262001514434814,pill,0,Train,pill_183.png
0.02012999728322029,0.0013079510536044836,0.8729168772697449,0.38585248589515686,0.06755978614091873,pill,0,Train,pill_184.png
0.021688668057322502,0.0016086719697341323,0.8754920959472656,0.38812488317489624,0.08410118520259857,pill,0,Train,pill_185.png
0.022363819181919098,0.0015841384883970022,0.8822622299194336,0.38595589995384216,0.07477296143770218,pill,0,Train,pill_186.png
0.020361866801977158,0.0013491208665072918,0.8864914774894714,0.3822081685066223,0.08837568759918213,pill,0,Train,pill_187.png
0.02073238417506218,0.0012518201256170869,0.8791823387145996,0.3887094557285309,0.08710557222366333,pill,0,Train,pill_188.png
0.02072172984480858,0.001363914692774415,0.8854366540908813,0.3910805583000183,0.07044702768325806,pill,0,Train,pill_189.png
0.019997265189886093,0.0012952201068401337,0.8858382105827332,0.37967872619628906,0.07965800166130066,pill,0,Train,pill_190.png
0.020628536120057106,0.0012041730806231499,0.8966130018234253,0.37243345379829407,0.07679533958435059,pill,0,Train,pill_191.png
0.019545720890164375,0.0012226785765960813,0.8863288164138794,0.3800544738769531,0.08941668272018433,pill,0,Train,pill_192.png
0.02036454901099205,0.0013015747535973787,0.8881323337554932,0.38122135400772095,0.08395024389028549,pill,0,Train,pill_193.png
0.019530747085809708,0.0012295757187530398,0.8880688548088074,0.3794897794723511,0.06541663408279419,pill,0,Train,pill_194.png
0.019526109099388123,0.001173876691609621,0.8870213031768799,0.3813101649284363,0.09148471057415009,pill,0,Train,pill_195.png
0.0209151953458786,0.0013673973735421896,0.8694804906845093,0.39295434951782227,0.06747733801603317,pill,0,Train,pill_196.png
0.019762493669986725,0.0011903684353455901,0.8822346925735474,0.39381855726242065,0.1534159928560257,pill,0,Train,pill_197.png
0.020718170329928398,0.0013684130972251296,0.8815497159957886,0.3880230188369751,0.09708885103464127,pill,0,Train,pill_198.png
0.018555883318185806,0.0014257690636441112,0.8784538507461548,0.39141398668289185,0.09900185465812683,pill,0,Train,pill_199.png
0.020313944667577744,0.0013249128824099898,0.882154107093811,0.3995227813720703,0.10030365735292435,pill,0,Train,pill_200.png
0.020535007119178772,0.0012591849081218243,0.8938417434692383,0.3688390851020813,0.08736421912908554,pill,0,Train,pill_201.png
0.02059522643685341,0.0013006450608372688,0.8870630264282227,0.37230515480041504,0.06946191191673279,pill,0,Train,pill_202.png
0.020397040992975235,0.0012561242328956723,0.8935496211051941,0.3729804754257202,0.07644739001989365,pill,0,Train,pill_203.png
0.018474718555808067,0.0011021711397916079,0.8973968029022217,0.3589162826538086,0.09074188768863678,pill,0,Train,pill_204.png
0.020589467138051987,0.001174572273157537,0.8970543146133423,0.36732935905456543,0.09948208183050156,pill,0,Train,pill_205.png
0.01852022483944893,0.0011579054407775402,0.8955368399620056,0.3628905415534973,0.07830815762281418,pill,0,Train,pill_206.png
0.01978272572159767,0.0012857659021392465,0.8972589373588562,0.37470924854278564,0.07623866200447083,pill,0,Train,pill_207.png
0.01931118592619896,0.0011287335073575377,0.9003502726554871,0.3696005344390869,0.06980741024017334,pill,0,Train,pill_208.png
0.022100036963820457,0.0013962483499199152,0.8989160060882568,0.36708778142929077,0.07397226244211197,pill,0,Train,pill_209.png
0.02069275639951229,0.0012441228609532118,0.8938931822776794,0.3648560643196106,0.06340554356575012,pill,0,Train,pill_210.png
0.020904909819364548,0.001352081075310707,0.891844630241394,0.37303808331489563,0.09170854836702347,pill,0,Train,pill_211.png
0.019923700019717216,0.0012961778556928039,0.8919696807861328,0.3579491674900055,0.09428167343139648,pill,0,Train,pill_212.png
0.02031587064266205,0.0012686196714639664,0.8945322036743164,0.37761688232421875,0.0694824755191803,pill,0,Train,pill_213.png
0.02166552096605301,0.0013545933179557323,0.8954129219055176,0.37182745337486267,0.08039622008800507,pill,0,Train,pill_214.png
0.020360374823212624,0.0013070807326585054,0.8923929929733276,0.36978578567504883,0.08341381698846817,pill,0,Train,pill_215.png
0.020159916952252388,0.001247089123353362,0.894483745098114,0.367206335067749,0.07637006789445877,pill,0,Train,pill_216.png
0.02068958431482315,0.0012140111066401005,0.8931468725204468,0.36278489232063293,0.07339569181203842,pill,0,Train,pill_217.png
0.02028520777821541,0.0012674028985202312,0.897664487361908,0.35790109634399414,0.06740910559892654,pill,0,Train,pill_218.png
0.019892413169145584,0.0012749683810397983,0.8925471305847168,0.3706893026828766,0.07228808850049973,pill,0,Train,pill_219.png
0.019996117800474167,0.0012471978552639484,0.8968278765678406,0.3667331337928772,0.07692867517471313,pill,0,Train,pill_220.png
0.020857295021414757,0.0013225493021309376,0.8968570232391357,0.3657231628894806,0.0841735452413559,pill,0,Train,pill_221.png
0.018701326102018356,0.0010993897449225187,0.8977463245391846,0.3584965169429779,0.0870525911450386,pill,0,Train,pill_222.png
0.019080577418208122,0.0011475759092718363,0.8916434645652771,0.37407809495925903,0.05699538812041283,pill,0,Train,pill_223.png
0.02135937660932541,0.0013491068966686726,0.8884983062744141,0.3572499454021454,0.08290297538042068,pill,0,Train,pill_224.png
0.01922822743654251,0.0011677974835038185,0.8997335433959961,0.35905721783638,0.0889957845211029,pill,0,Train,pill_225.png
0.02023775689303875,0.0013366690836846828,0.8965367078781128,0.355996698141098,0.09416337311267853,pill,0,Train,pill_226.png
0.019045371562242508,0.0010877646273002028,0.8970262408256531,0.3674592673778534,0.05696467310190201,pill,0,Train,pill_227.png
0.019607722759246826,0.0011760437628254294,0.8975536227226257,0.3642428517341614,0.07920438051223755,pill,0,Train,pill_228.png
0.019495874643325806,0.0011274631833657622,0.897240400314331,0.3608384430408478,0.09854941815137863,pill,0,Train,pill_229.png
